word	count	prob	mps	neighbors	s1	s2	s3	s4	s5	length
scout	2347	-8.33	2	3	1300	13	0	0	0	5
hallaban	2346	-8.03	0	1	556	150	0	0	0	8
shaw	2346	-5.96	4	6	1300	29	0	0	0	4
grises	2346	-7.52	0	0	571	116	0	0	0	6
coeficiente	2346	-9.89	0	0	2537	1146	0	0	0	11
mussolini	2345	-11.79	0	0	1238	102	0	0	0	9
tamaulipas	2345	-12.47	0	0	880	96	0	0	0	10
durán	2345	-6.7	2	2	1263	49	0	0	0	5
ajo	2345	-4.64	10	13	1894	10	0	0	0	3
senior	2344	-7.81	2	2	1300	271	0	0	0	6
centenares	2344	-8.77	0	0	2537	140	0	0	0	10
renal	2344	-5.25	2	4	1162	747	0	0	0	5
permitían	2344	-9.3	0	0	1810	287	0	0	0	9
ceuta	2343	-7.29	2	2	2537	140	0	0	0	5
válido	2343	-5.89	8	9	605	7	0	0	0	6
violinista	2343	-10.4	0	0	605	219	0	0	0	10
orinoco	2343	-8.73	0	0	473	123	0	0	0	7
disparó	2342	-7.88	4	4	1263	352	0	0	0	7
impreso	2342	-7.15	2	3	818	89	0	0	0	7
eliminada	2342	-8.15	0	0	1421	100	0	0	0	9
horaria	2341	-7.23	2	2	556	107	0	0	0	7
galia	2341	-5.48	0	1	571	120	0	0	0	5
croatas	2341	-8.42	0	1	2537	154	0	0	0	7
palmer	2341	-6.29	0	1	1810	362	0	0	0	6
mapuche	2341	-9.99	0	1	1238	430	0	0	0	7
excavación	2341	-9.04	0	0	1421	236	0	0	0	10
manrique	2341	-9.47	0	0	1238	430	0	0	0	8
luís	2340	-6.45	2	3	673	57	0	0	0	4
delgada	2340	-6.63	2	3	1263	619	0	0	0	7
editora	2339	-7.51	0	1	1421	57	0	0	0	7
mauritania	2339	-11.17	0	0	1238	430	0	0	0	10
goma	2339	-6.06	16	17	571	66	0	0	0	4
viajan	2338	-6.98	2	3	605	219	0	0	0	6
bermúdez	2338	-10.3	0	0	691	99	0	0	0	8
parciales	2338	-7.36	0	0	1810	362	0	0	0	9
noel	2338	-6.87	2	3	435	116	0	0	0	4
frutales	2337	-7.69	0	0	756	119	0	0	0	8
sótano	2336	-8.3	0	0	1300	7	0	0	0	6
convence	2336	-6.81	0	0	2537	1146	0	0	0	8
sacado	2335	-6.03	2	3	1300	211	0	0	0	6
sumar	2334	-4.95	8	9	1300	274	0	0	0	5
sé	2334	-4.28	38	39	1300	5	5	5	5	2
generalizada	2334	-10.42	0	0	571	104	0	0	0	12
apocalipsis	2333	-12.98	0	0	1894	143	0	0	0	11
mutantes	2333	-7.59	0	1	1238	102	0	0	0	8
geológica	2333	-7.9	0	0	571	104	0	0	0	9
liberados	2332	-7.46	0	0	673	165	0	0	0	9
fr	2332	-4.52	50	56	756	119	119	119	119	2
ka	2332	-3.73	56	62	80	16	16	16	16	2
yeso	2332	-6.71	4	6	43	9	0	0	0	4
into	2332	-3.68	4	6	818	551	0	0	0	4
fusionó	2331	-7.7	2	2	756	91	0	0	0	7
groenlandia	2330	-13.43	0	0	571	116	0	0	0	11
ordenamiento	2330	-11.07	0	0	473	123	0	0	0	12
reunidos	2330	-7.26	0	1	1162	747	0	0	0	8
marcus	2329	-7.02	4	4	1238	430	0	0	0	6
propulsión	2329	-8.31	0	0	1810	579	0	0	0	10
cripta	2329	-7.25	0	0	2537	154	0	0	0	6
mutaciones	2329	-8.19	0	0	1238	102	0	0	0	10
cultivar	2328	-6.91	0	1	2537	160	0	0	0	8
derrotada	2327	-7.93	0	0	1263	619	0	0	0	9
morelia	2327	-7.63	0	0	1238	238	0	0	0	7
puestas	2326	-6.07	4	7	1810	85	0	0	0	7
costó	2326	-5.64	10	10	2537	1146	0	0	0	5
secuelas	2326	-7.67	0	1	1300	271	0	0	0	8
pierden	2325	-7.98	0	1	1810	110	0	0	0	7
got	2325	-5.38	16	19	571	66	0	0	0	3
vih	2324	-5.46	12	14	605	219	0	0	0	3
marchar	2324	-6.72	2	4	1238	430	0	0	0	7
lavalle	2324	-7.96	0	0	673	119	0	0	0	7
acapulco	2324	-10.27	0	0	1894	201	0	0	0	8
prolongación	2324	-10.3	0	0	1810	579	0	0	0	12
alexandre	2324	-11.05	0	0	1894	242	0	0	0	9
estricta	2324	-8.02	0	0	1421	411	0	0	0	8
decorada	2323	-7.46	0	0	1263	619	0	0	0	8
reestructuración	2322	-12.78	0	0	1162	747	0	0	0	16
aminoácidos	2322	-11.21	0	0	1894	99	0	0	0	11
fincas	2322	-6.14	0	3	756	158	0	0	0	6
presentaban	2321	-9.06	0	0	1810	579	0	0	0	11
combinada	2321	-7.26	0	0	2537	1146	0	0	0	9
carnes	2321	-6.22	6	7	2537	550	0	0	0	6
primas	2321	-5.99	2	3	1810	579	0	0	0	6
sg	2321	-5.42	44	46	1300	1	1	1	1	2
fluviales	2320	-8.43	0	0	756	47	0	0	0	9
cuándo	2320	-5.53	4	4	2537	160	0	0	0	6
plaga	2319	-6.37	12	14	1810	91	0	0	0	5
embarcación	2319	-9.02	0	0	1421	119	0	0	0	11
tna	2318	-5.5	6	9	880	1	0	0	0	3
identifican	2318	-10.1	0	0	818	34	0	0	0	11
cometidos	2318	-7.38	0	0	2537	1146	0	0	0	9
cancelado	2318	-7.82	0	0	2537	550	0	0	0	9
asiática	2317	-7.9	0	0	1894	137	0	0	0	8
kv	2317	-4.48	26	28	80	1	1	1	1	2
preside	2317	-6.77	0	1	1810	579	0	0	0	7
códice	2317	-7.72	0	0	2537	22	0	0	0	6
fértiles	2316	-8.47	0	0	756	6	0	0	0	8
tyler	2316	-7.4	0	0	880	2	0	0	0	5
hablaban	2316	-7.74	0	1	556	150	0	0	0	8
connor	2316	-6.72	0	0	2537	1146	0	0	0	6
descomposición	2316	-11.05	0	0	1263	619	0	0	0	14
elemental	2316	-8.24	0	0	1421	100	0	0	0	9
pastizales	2315	-10.29	0	0	1810	362	0	0	0	10
tiras	2314	-5.79	8	10	880	62	0	0	0	5
asiste	2314	-6.31	0	1	1894	137	0	0	0	6
impactos	2314	-7.2	0	1	818	89	0	0	0	8
asemeja	2313	-8.5	0	0	1894	137	0	0	0	7
comodoro	2313	-8.3	0	0	2537	1146	0	0	0	8
constituyendo	2313	-10.02	0	0	2537	1146	0	0	0	13
estarían	2313	-7.29	0	1	1421	411	0	0	0	8
primogénito	2313	-12.69	0	0	1810	579	0	0	0	11
satisfacción	2313	-11.95	0	0	1300	211	0	0	0	12
contraria	2312	-7.37	0	0	2537	1146	0	0	0	9
denunció	2312	-7.81	0	0	1263	619	0	0	0	8
pl	2312	-4.8	46	51	1810	91	91	91	91	2
duran	2312	-5.42	6	7	1263	49	0	0	0	5
lois	2311	-6.24	4	6	673	91	0	0	0	4
acordaron	2311	-10.09	0	0	1894	201	0	0	0	9
requerido	2311	-7.73	0	0	1162	747	0	0	0	9
hispánica	2311	-9.77	0	0	556	82	0	0	0	9
pnv	2310	-6.82	0	0	1810	1	0	0	0	3
systems	2310	-9.97	0	1	1300	5	0	0	0	7
tokyo	2310	-7.55	2	2	880	118	0	0	0	5
deidad	2310	-6.99	0	0	1263	619	0	0	0	6
mentor	2310	-4.99	0	1	1238	210	0	0	0	6
recuperarse	2310	-9.64	0	0	1162	747	0	0	0	11
conlleva	2310	-8.74	0	0	2537	1146	0	0	0	8
machado	2310	-6.82	0	0	1238	430	0	0	0	7
granjas	2309	-7.03	2	3	571	116	0	0	0	7
pi	2309	-4.15	60	67	1810	110	110	110	110	2
basilio	2309	-8.29	0	0	691	202	0	0	0	7
lecturas	2309	-7.0	0	1	673	122	0	0	0	8
elevó	2309	-6.25	4	4	1421	100	0	0	0	5
acuña	2309	-6.19	4	4	1894	201	0	0	0	5
turbo	2309	-6.37	4	5	880	47	0	0	0	5
heladas	2308	-6.45	0	0	556	109	0	0	0	7
eterna	2308	-6.73	2	3	1421	18	0	0	0	6
expuestas	2308	-7.1	0	0	1421	236	0	0	0	9
exploradores	2308	-9.69	0	0	1421	236	0	0	0	12
mig	2308	-5.27	18	21	1238	160	0	0	0	3
hardy	2307	-6.87	2	3	556	150	0	0	0	5
atómica	2307	-7.99	2	2	1894	92	0	0	0	7
antenas	2307	-6.42	2	4	1894	200	0	0	0	7
versalles	2306	-8.2	0	0	605	173	0	0	0	9
butler	2306	-8.53	0	0	691	65	0	0	0	6
guyana	2306	-8.16	0	1	571	81	0	0	0	6
airways	2306	-9.72	0	0	1894	15	0	0	0	7
emily	2306	-6.31	0	1	1421	119	0	0	0	5
afecto	2305	-5.83	6	6	1894	54	0	0	0	6
betty	2305	-6.58	0	0	691	99	0	0	0	5
bienvenida	2305	-9.83	0	0	691	59	0	0	0	10
invadir	2305	-8.44	2	2	818	551	0	0	0	7
aulas	2305	-5.1	4	6	1894	102	0	0	0	5
mamá	2304	-7.21	2	2	1238	430	0	0	0	4
misteriosa	2304	-9.88	0	0	1238	160	0	0	0	10
carecía	2304	-6.32	2	4	2537	550	0	0	0	7
expulsar	2304	-7.51	0	0	1421	236	0	0	0	8
demócratas	2303	-10.72	0	0	1263	619	0	0	0	10
orihuela	2303	-9.25	0	0	473	123	0	0	0	8
thor	2303	-5.49	0	0	880	29	0	0	0	4
seleccionada	2303	-10.4	0	0	1300	271	0	0	0	12
cubo	2303	-5.73	12	12	2537	160	0	0	0	4
bristol	2303	-8.71	0	0	691	84	0	0	0	7
petrolera	2303	-9.93	0	0	1810	287	0	0	0	9
aquitania	2303	-8.85	0	0	1894	10	0	0	0	9
morena	2302	-6.59	4	4	1238	238	0	0	0	6
inventado	2302	-6.49	0	0	818	551	0	0	0	9
navegador	2301	-9.39	0	0	435	111	0	0	0	9
elaboró	2301	-8.74	2	2	1421	100	0	0	0	7
ejercido	2300	-8.05	0	0	1421	33	0	0	0	8
elvira	2300	-7.41	0	0	1421	100	0	0	0	6
labios	2299	-6.45	2	3	673	119	0	0	0	6
atacada	2299	-7.39	4	4	1894	92	0	0	0	7
misterios	2299	-7.87	0	0	1238	160	0	0	0	9
difieren	2299	-8.47	0	1	1263	352	0	0	0	8
amanda	2298	-5.78	2	4	1894	99	0	0	0	6
justamente	2298	-7.59	0	0	246	102	0	0	0	10
periodística	2298	-11.01	0	0	1810	287	0	0	0	12
alsacia	2298	-7.19	0	0	1894	242	0	0	0	7
richter	2298	-9.24	0	0	1162	70	0	0	0	7
philadelphia	2298	-15.14	0	0	1810	12	0	0	0	12
cimientos	2298	-7.63	0	0	2537	116	0	0	0	9
encuestas	2297	-8.34	0	0	1421	237	0	0	0	9
aquiles	2297	-6.56	0	0	1894	10	0	0	0	7
defenderse	2297	-9.35	0	0	1263	619	0	0	0	10
israelíes	2297	-12.88	0	0	818	28	0	0	0	9
limítrofes	2297	-11.77	0	0	673	165	0	0	0	10
obligatoria	2296	-11.11	0	0	473	69	0	0	0	11
corresponsal	2294	-10.95	0	0	2537	1146	0	0	0	12
model	2294	-5.97	0	2	1238	238	0	0	0	5
vitamina	2294	-7.85	0	0	605	219	0	0	0	8
escocesa	2294	-9.08	0	0	1421	411	0	0	0	8
orense	2294	-6.91	0	1	473	123	0	0	0	6
posturas	2294	-7.59	0	1	1810	224	0	0	0	8
saben	2293	-6.49	6	7	1300	211	0	0	0	5
julieta	2293	-8.6	0	0	246	102	0	0	0	7
pasaban	2293	-7.23	0	1	1810	362	0	0	0	7
comprendida	2293	-8.52	0	0	2537	1146	0	0	0	11
birmingham	2292	-13.06	0	0	691	59	0	0	0	10
falange	2291	-8.15	0	0	756	134	0	0	0	7
confirmar	2291	-7.95	0	0	2537	1146	0	0	0	9
noticiero	2291	-9.67	0	0	435	116	0	0	0	9
violaciones	2291	-9.62	0	0	605	219	0	0	0	11
regula	2290	-5.63	0	3	1162	747	0	0	0	6
surgir	2290	-6.85	2	2	1300	274	0	0	0	6
edition	2289	-8.0	0	0	1421	57	0	0	0	7
retroceso	2289	-9.72	0	0	1162	747	0	0	0	9
vizconde	2289	-10.77	0	0	605	219	0	0	0	8
vendedor	2289	-8.76	0	0	605	173	0	0	0	8
formulación	2289	-8.67	0	0	756	104	0	0	0	11
predominio	2289	-10.44	0	0	1810	579	0	0	0	10
eres	2289	-4.93	8	11	1421	33	0	0	0	4
compitiendo	2288	-8.82	0	0	2537	1146	0	0	0	11
falsos	2288	-6.64	4	5	756	134	0	0	0	6
avanzadas	2288	-8.03	0	0	1894	33	0	0	0	9
servían	2288	-7.89	0	2	1300	271	0	0	0	7
quiera	2287	-5.93	4	5	90	87	0	0	0	6
superan	2287	-5.93	2	4	1300	274	0	0	0	7
conquistada	2287	-8.05	0	0	2537	1146	0	0	0	11
agregar	2287	-7.16	0	1	1894	64	0	0	0	7
coronas	2287	-6.49	0	1	2537	1146	0	0	0	7
aportó	2286	-6.7	4	4	1894	143	0	0	0	6
villegas	2286	-7.14	0	0	605	219	0	0	0	8
vocabulario	2286	-11.73	0	0	605	57	0	0	0	11
fallas	2285	-5.59	12	14	756	134	0	0	0	6
hormigas	2285	-8.35	0	0	556	107	0	0	0	8
movilización	2284	-8.66	0	0	1238	238	0	0	0	12
documentada	2284	-10.18	0	0	1263	109	0	0	0	11
papúa	2284	-7.49	0	1	1810	362	0	0	0	5
comunitaria	2283	-9.25	0	0	2537	1146	0	0	0	11
sillería	2283	-7.59	0	0	1300	174	0	0	0	8
bolcheviques	2283	-13.03	0	0	691	114	0	0	0	12
idéntico	2282	-10.0	0	0	818	34	0	0	0	8
problemática	2282	-9.47	0	0	1810	579	0	0	0	12
mudarse	2282	-8.08	0	0	1238	102	0	0	0	7
luján	2281	-6.38	0	0	673	57	0	0	0	5
cuernos	2281	-6.53	2	3	2537	160	0	0	0	7
leve	2281	-5.12	4	8	673	122	0	0	0	4
sufría	2280	-5.4	0	0	1300	274	0	0	0	6
modern	2280	-6.99	0	2	1238	238	0	0	0	6
añadieron	2280	-9.67	0	0	1894	11	0	0	0	9
peninsular	2280	-11.21	0	0	1810	287	0	0	0	10
viceversa	2279	-11.37	0	0	605	219	0	0	0	9
costero	2279	-6.87	2	3	2537	1146	0	0	0	7
recorridos	2279	-8.85	0	0	1162	747	0	0	0	10
explícitamente	2279	-11.99	0	0	1421	236	0	0	0	14
falls	2278	-6.54	6	9	756	134	0	0	0	5
pantalones	2278	-9.44	0	0	1810	362	0	0	0	10
tel	2278	-4.35	12	17	880	218	0	0	0	3
diagonal	2278	-9.33	0	0	1263	352	0	0	0	8
ventura	2278	-6.41	0	1	605	173	0	0	0	7
crimea	2278	-8.65	2	2	2537	154	0	0	0	6
peligrosos	2277	-10.98	0	0	1810	287	0	0	0	10
balcón	2277	-6.75	4	5	691	202	0	0	0	6
joey	2277	-6.06	2	4	246	46	0	0	0	4
actas	2276	-4.84	4	5	1894	201	0	0	0	5
colocados	2276	-7.2	0	0	2537	1146	0	0	0	9
sandoval	2276	-9.15	0	0	1300	211	0	0	0	8
hortalizas	2275	-8.98	0	0	556	107	0	0	0	10
dique	2275	-5.81	2	3	1263	352	0	0	0	5
fallido	2274	-6.92	2	2	756	134	0	0	0	7
sepultura	2273	-9.04	0	0	1300	271	0	0	0	9
pronunció	2273	-7.85	0	0	1810	579	0	0	0	9
mínimos	2273	-7.89	2	3	1238	12	0	0	0	7
cuervo	2273	-7.05	6	7	2537	160	0	0	0	6
pisa	2273	-5.54	18	21	1810	110	0	0	0	4
reunido	2273	-6.7	0	1	1162	747	0	0	0	7
troncos	2273	-6.95	0	1	880	258	0	0	0	7
tardó	2272	-6.46	4	4	880	96	0	0	0	5
admitió	2272	-8.47	2	2	1894	128	0	0	0	7
ultra	2271	-6.55	0	0	177	7	0	0	0	5
insuficiencia	2271	-10.95	0	0	818	551	0	0	0	13
numeración	2271	-7.96	0	0	435	37	0	0	0	10
conectada	2270	-7.04	0	0	2537	1146	0	0	0	9
monitor	2270	-7.58	0	0	1238	238	0	0	0	7
arqueólogo	2269	-10.06	0	0	1894	188	0	0	0	10
montt	2268	-7.47	8	9	1238	238	0	0	0	5
conquistas	2268	-7.31	0	0	2537	1146	0	0	0	10
hampshire	2268	-12.54	0	0	556	150	0	0	0	9
fichaje	2267	-7.83	0	0	756	158	0	0	0	7
textiles	2267	-8.74	0	0	880	218	0	0	0	8
cometa	2267	-5.07	0	2	2537	1146	0	0	0	6
kyle	2267	-6.06	0	1	80	2	0	0	0	4
dresde	2267	-9.2	0	1	1263	25	0	0	0	6
especias	2266	-6.79	0	0	1421	411	0	0	0	8
cuadra	2266	-7.01	2	3	2537	160	0	0	0	6
seleccionar	2266	-10.12	0	0	1300	271	0	0	0	11
cubriendo	2266	-8.12	0	0	2537	160	0	0	0	9
polideportivo	2266	-11.86	0	0	1810	224	0	0	0	13
imitación	2265	-6.49	0	0	818	89	0	0	0	9
universitarias	2265	-13.78	0	0	177	55	0	0	0	14
cinematográficas	2263	-15.57	0	0	2537	116	0	0	0	16
aragonesa	2263	-9.68	0	0	1894	188	0	0	0	9
feminista	2263	-9.19	0	0	756	68	0	0	0	9
formosa	2262	-7.84	0	0	756	104	0	0	0	7
angelo	2262	-7.22	6	8	1894	200	0	0	0	6
burns	2262	-7.9	0	0	691	65	0	0	0	5
evil	2261	-5.47	2	3	1421	39	0	0	0	4
habiéndose	2260	-9.98	0	0	556	150	0	0	0	10
firmada	2259	-6.68	6	6	756	158	0	0	0	7
preparando	2258	-7.8	0	0	1810	579	0	0	0	10
calvario	2258	-8.0	0	0	2537	550	0	0	0	8
tesorero	2258	-9.74	0	0	880	218	0	0	0	8
distante	2258	-6.09	0	0	1263	352	0	0	0	8
anarquismo	2257	-9.1	0	0	1894	200	0	0	0	10
emigrantes	2257	-9.3	0	0	1421	119	0	0	0	10
cerda	2257	-5.68	6	8	2537	140	0	0	0	5
entornos	2257	-6.91	0	1	1421	237	0	0	0	8
humboldt	2257	-9.49	0	0	556	75	0	0	0	8
villena	2256	-7.18	0	0	605	219	0	0	0	7
broma	2255	-6.5	2	4	691	84	0	0	0	5
debutando	2255	-8.43	0	0	1263	619	0	0	0	9
constituía	2255	-8.97	0	0	2537	1146	0	0	0	10
kings	2255	-6.41	2	3	80	24	0	0	0	5
diciéndole	2255	-10.43	0	0	1263	352	0	0	0	10
raf	2255	-5.47	18	19	1162	111	0	0	0	3
pasadas	2255	-6.68	12	13	1810	362	0	0	0	7
arqueólogos	2255	-10.56	0	0	1894	188	0	0	0	11
limpia	2254	-6.56	2	5	673	165	0	0	0	6
eclipse	2254	-9.68	0	0	1421	36	0	0	0	7
biológicos	2254	-9.41	0	0	691	59	0	0	0	10
montserrat	2253	-13.66	0	0	1238	238	0	0	0	10
dañado	2253	-6.06	4	5	1263	75	0	0	0	6
coquimbo	2252	-10.54	0	0	2537	1146	0	0	0	8
psicológica	2252	-10.06	0	0	1810	15	0	0	0	11
guerrillas	2252	-9.66	0	0	571	81	0	0	0	10
martillo	2251	-7.36	0	0	1238	430	0	0	0	8
interviene	2251	-8.95	0	0	818	551	0	0	0	10
pinyin	2250	-9.13	0	0	1810	110	0	0	0	6
contrarreloj	2250	-12.81	0	0	2537	1146	0	0	0	12
magnífico	2249	-8.94	0	0	1238	430	0	0	0	9
asteroides	2249	-10.87	0	0	1894	137	0	0	0	10
contemplar	2249	-7.64	0	0	2537	1146	0	0	0	10
esposas	2248	-7.06	2	3	1421	411	0	0	0	7
acabaría	2248	-7.65	0	0	1894	201	0	0	0	8
gruesa	2248	-7.3	2	3	571	116	0	0	0	6
edwin	2248	-7.1	0	0	1421	57	0	0	0	5
forzados	2247	-6.78	0	1	756	104	0	0	0	8
idaho	2247	-7.61	0	0	818	34	0	0	0	5
desprende	2247	-9.3	0	0	1263	619	0	0	0	9
fortalecer	2247	-9.62	0	0	756	104	0	0	0	10
cañas	2247	-5.03	12	13	2537	550	0	0	0	5
logística	2246	-8.26	0	0	673	91	0	0	0	9
elimina	2246	-6.86	2	3	1421	100	0	0	0	7
arcángel	2246	-10.39	0	0	1894	188	0	0	0	8
acuáticos	2246	-8.27	0	0	1894	201	0	0	0	9
holocausto	2246	-10.38	0	0	556	107	0	0	0	10
alpha	2245	-7.05	0	0	1894	242	0	0	0	5
criollos	2245	-7.9	0	1	2537	154	0	0	0	8
hadas	2245	-4.91	4	4	556	150	0	0	0	5
higiene	2245	-8.52	0	0	556	82	0	0	0	7
franquismo	2245	-8.94	0	0	756	119	0	0	0	10
vectores	2245	-7.16	0	0	605	173	0	0	0	8
human	2245	-5.17	2	4	556	75	0	0	0	5
destruyendo	2245	-8.34	0	0	1263	619	0	0	0	11
atenienses	2244	-10.54	0	0	1894	92	0	0	0	10
diversión	2244	-7.81	0	0	1263	352	0	0	0	9
unificado	2244	-7.05	0	0	177	55	0	0	0	9
arcade	2244	-7.29	0	0	1894	188	0	0	0	6
stark	2244	-6.62	4	5	1300	58	0	0	0	5
otero	2244	-5.97	2	3	473	23	0	0	0	5
conmemorar	2243	-10.68	0	0	2537	1146	0	0	0	10
campesina	2243	-9.66	0	0	2537	550	0	0	0	9
pudiese	2243	-8.8	0	1	1810	85	0	0	0	7
cardenales	2242	-9.01	0	0	2537	550	0	0	0	10
doom	2242	-8.27	4	6	1263	109	0	0	0	4
boris	2242	-6.12	2	3	691	114	0	0	0	5
gramos	2242	-6.1	8	9	571	116	0	0	0	6
chubut	2241	-8.95	0	0	2537	104	0	0	0	6
proliferación	2241	-10.02	0	0	1810	579	0	0	0	13
obligaron	2241	-9.19	0	0	473	69	0	0	0	9
puig	2241	-8.59	0	0	1810	85	0	0	0	4
capturó	2240	-7.49	2	2	2537	550	0	0	0	7
banquillo	2240	-8.25	0	0	691	202	0	0	0	9
opositor	2240	-8.92	0	0	473	52	0	0	0	8
divinidad	2240	-9.25	0	0	1263	352	0	0	0	9
parten	2240	-5.93	2	3	1810	362	0	0	0	6
caldas	2240	-5.84	6	6	2537	550	0	0	0	6
euskadi	2239	-11.21	0	0	1421	27	0	0	0	7
subterráneos	2239	-12.19	0	0	1300	274	0	0	0	12
notoriedad	2238	-11.4	0	0	435	116	0	0	0	10
conocían	2238	-7.97	0	1	2537	1146	0	0	0	8
asegurarse	2238	-10.58	0	0	1894	137	0	0	0	10
which	2238	-7.78	0	0	122	7	0	0	0	5
moleculares	2238	-10.31	0	0	1238	238	0	0	0	11
atrae	2238	-6.09	0	3	1894	92	0	0	0	5
politécnica	2238	-10.58	0	0	1810	224	0	0	0	11
electores	2238	-7.75	0	0	1421	100	0	0	0	9
crudo	2237	-5.78	4	4	2537	154	0	0	0	5
acueducto	2237	-8.9	0	0	1894	201	0	0	0	9
mínimas	2237	-8.05	2	3	1238	12	0	0	0	7
compartida	2237	-7.5	0	0	2537	1146	0	0	0	10
ninja	2237	-8.05	0	1	435	49	0	0	0	5
desempeñar	2237	-10.08	0	0	1263	619	0	0	0	10
acercó	2237	-7.18	2	2	1894	201	0	0	0	6
circula	2236	-8.06	0	2	2537	116	0	0	0	7
corola	2236	-6.77	2	2	2537	1146	0	0	0	6
cautiverio	2236	-9.11	0	0	2537	550	0	0	0	10
belice	2236	-7.2	0	0	691	99	0	0	0	6
algoritmos	2235	-11.73	0	0	1894	242	0	0	0	10
foros	2235	-5.01	12	13	756	104	0	0	0	5
binomial	2234	-10.07	0	0	691	59	0	0	0	8
volvía	2234	-7.03	0	0	605	57	0	0	0	6
parrilla	2234	-7.54	0	0	1810	362	0	0	0	8
verbal	2234	-6.9	0	0	605	173	0	0	0	6
chase	2234	-5.95	2	3	2537	104	0	0	0	5
foster	2233	-7.5	0	0	756	104	0	0	0	6
fijar	2233	-5.6	2	3	756	158	0	0	0	5
majestad	2233	-8.53	0	0	1238	430	0	0	0	8
chinas	2232	-5.82	6	7	2537	104	0	0	0	6
presentadas	2232	-8.24	0	0	1810	579	0	0	0	11
floración	2232	-7.12	0	0	756	47	0	0	0	9
favorecer	2232	-9.83	0	0	756	134	0	0	0	9
bundesliga	2231	-12.58	0	0	691	65	0	0	0	10
liberada	2231	-7.32	0	0	673	165	0	0	0	8
luca	2231	-4.94	12	17	673	57	0	0	0	4
orgánico	2230	-8.39	0	0	473	123	0	0	0	8
acaban	2230	-6.34	2	3	1894	201	0	0	0	6
expresamente	2230	-8.89	0	0	1421	236	0	0	0	12
constructor	2229	-9.03	0	0	2537	1146	0	0	0	11
know	2229	-6.85	4	5	80	4	0	0	0	4
ratones	2229	-6.97	2	2	1162	111	0	0	0	7
interrupción	2229	-9.24	0	0	818	551	0	0	0	12
mueven	2228	-6.86	2	3	1238	102	0	0	0	6
recibían	2228	-8.41	0	1	1162	747	0	0	0	8
glucosa	2228	-10.09	0	0	571	25	0	0	0	7
elisa	2228	-6.35	0	2	1421	100	0	0	0	5
salía	2228	-5.94	14	16	1300	211	0	0	0	5
bustos	2228	-5.62	2	3	691	65	0	0	0	6
cabañas	2227	-6.76	0	1	2537	550	0	0	0	7
recetas	2227	-6.82	0	2	1162	747	0	0	0	7
water	2227	-6.17	0	2	122	35	0	0	0	5
respiración	2226	-7.78	0	0	1162	747	0	0	0	11
mena	2226	-4.11	28	29	1238	210	0	0	0	4
comprometido	2226	-9.95	0	0	2537	1146	0	0	0	12
basta	2226	-5.57	8	10	691	202	0	0	0	5
they	2225	-5.62	2	4	880	29	0	0	0	4
incorporaron	2225	-12.03	0	0	818	551	0	0	0	12
forzada	2225	-6.63	4	4	756	104	0	0	0	7
rana	2224	-4.76	22	25	1162	111	0	0	0	4
disputando	2224	-8.86	0	0	1263	352	0	0	0	10
sonar	2224	-5.47	2	2	1300	177	0	0	0	5
espécimen	2224	-11.3	0	0	1421	411	0	0	0	9
cantado	2223	-5.47	6	7	2537	550	0	0	0	7
mix	2223	-4.4	20	23	1238	160	0	0	0	3
climáticas	2223	-8.94	0	0	2537	82	0	0	0	10
mera	2223	-4.42	24	26	1238	210	0	0	0	4
tours	2223	-7.65	0	1	880	118	0	0	0	5
amarillento	2223	-10.16	0	0	1894	99	0	0	0	11
temuco	2222	-9.12	0	0	880	218	0	0	0	6
permitirá	2222	-9.9	0	0	1810	287	0	0	0	9
enteró	2222	-5.67	4	5	1421	237	0	0	0	6
compras	2221	-6.1	2	3	2537	1146	0	0	0	7
construirse	2221	-9.66	0	0	2537	1146	0	0	0	11
serial	2221	-6.26	2	3	1300	271	0	0	0	6
procesiones	2221	-8.89	0	0	1810	579	0	0	0	11
llegue	2221	-6.76	0	0	673	76	0	0	0	6
cuadrangular	2220	-12.36	0	0	2537	160	0	0	0	12
hindú	2220	-7.36	2	2	556	82	0	0	0	5
saqueo	2220	-7.0	0	1	1300	211	0	0	0	6
traído	2220	-5.37	2	4	880	258	0	0	0	6
camboya	2220	-7.36	0	0	2537	550	0	0	0	7
orchestra	2220	-9.57	0	0	473	123	0	0	0	9
filmada	2219	-7.48	4	4	756	158	0	0	0	7
señalización	2219	-8.39	0	0	1300	271	0	0	0	12
gremio	2219	-7.9	2	3	571	116	0	0	0	6
link	2219	-6.08	6	7	673	165	0	0	0	4
continuos	2219	-8.89	0	0	2537	1146	0	0	0	9
nicole	2218	-6.9	2	2	435	49	0	0	0	6
energética	2218	-10.68	0	0	1421	237	0	0	0	10
special	2218	-7.24	0	1	1300	26	0	0	0	7
coast	2218	-7.88	0	0	2537	1146	0	0	0	5
benítez	2218	-11.21	0	0	691	99	0	0	0	7
continuado	2218	-8.74	0	0	2537	1146	0	0	0	10
colin	2217	-5.72	4	5	2537	1146	0	0	0	5
felices	2217	-8.29	0	0	756	68	0	0	0	7
contratar	2217	-7.57	0	0	2537	1146	0	0	0	9
tomos	2217	-5.7	12	14	880	118	0	0	0	5
apoyaron	2216	-8.76	0	0	1894	143	0	0	0	8
led	2216	-5.57	26	28	673	122	0	0	0	3
discovery	2215	-10.88	0	0	1263	352	0	0	0	9
reproduce	2215	-7.83	0	0	1162	747	0	0	0	9
