word	count	prob	mps	neighbors	s1	s2	s3	s4	s5	length
arabierazko	127	-10.14	0	0	2248	475	0	0	0	11
pro	127	-3.23	14	17	1002	219	0	0	0	3
sukaldaritzan	127	-12.27	0	0	929	116	0	0	0	13
tenpluko	127	-8.82	0	0	715	141	0	0	0	8
arratsaldeko	127	-9.78	0	0	2248	475	0	0	0	12
bideratzeko	127	-7.5	0	0	1694	351	0	0	0	11
altzairuzko	127	-9.66	0	0	2248	312	0	0	0	11
etxeetan	127	-7.41	0	1	2102	104	0	0	0	8
bertikal	127	-7.48	0	0	1694	442	0	0	0	8
kulturari	127	-9.51	0	0	993	52	0	0	0	9
ispilu	127	-8.97	2	2	1136	60	0	0	0	6
mexikora	127	-8.65	0	0	1153	257	0	0	0	8
abokatua	127	-7.94	0	1	2248	111	0	0	0	8
ordokian	127	-7.99	0	1	650	161	0	0	0	8
jordan	127	-7.07	0	0	455	104	0	0	0	6
alfabetoa	127	-10.27	0	0	2248	312	0	0	0	9
automatikoki	127	-11.87	0	0	2248	186	0	0	0	12
hitzek	127	-5.37	8	8	1177	238	0	0	0	6
direnen	127	-6.87	6	7	780	218	0	0	0	7
gehiagorekin	127	-11.83	0	0	1179	219	0	0	0	12
tres	127	-5.14	4	4	715	137	0	0	0	4
sorreraren	127	-8.78	0	0	929	148	0	0	0	10
burujabetza	127	-10.98	0	0	1694	122	0	0	0	11
omenaldi	127	-8.85	0	0	650	9	0	0	0	8
karolingiar	127	-12.22	0	0	993	292	0	0	0	11
ziurtatzen	127	-9.05	0	0	731	186	0	0	0	10
oblast	127	-8.44	0	1	650	20	0	0	0	6
lehorrean	127	-8.35	0	0	895	224	0	0	0	9
zaletu	127	-7.32	0	0	731	163	0	0	0	6
kanpainak	127	-8.82	0	0	993	292	0	0	0	9
desberdinetako	127	-12.16	0	0	780	237	0	0	0	14
kasurik	127	-7.46	0	0	993	292	0	0	0	7
antolaturiko	127	-10.7	0	0	2248	212	0	0	0	12
kalifornian	127	-11.27	0	0	993	292	0	0	0	11
lac	127	-5.22	14	16	895	282	0	0	0	3
onarpena	127	-8.96	0	1	650	91	0	0	0	8
bela	126	-4.13	22	26	1694	442	0	0	0	4
dekretu	126	-9.68	2	3	780	237	0	0	0	7
probabilitateak	126	-13.19	0	0	1002	219	0	0	0	15
mutilak	126	-7.67	0	1	1153	174	0	0	0	7
egiturari	126	-8.59	0	0	2102	172	0	0	0	9
bik	126	-3.7	16	23	1694	351	0	0	0	3
zorra	126	-5.53	6	7	731	25	0	0	0	5
doinua	126	-6.99	2	4	780	101	0	0	0	6
kontzilio	126	-8.96	0	0	993	447	0	0	0	9
moore	126	-7.16	0	2	1153	183	0	0	0	5
hyla	126	-4.95	4	4	1177	17	0	0	0	4
paperean	126	-7.95	0	0	1002	222	0	0	0	8
errore	126	-7.14	0	0	2102	647	0	0	0	6
zornotza	126	-9.53	0	0	731	25	0	0	0	8
erromantze	126	-8.96	0	0	2102	647	0	0	0	10
fenomenoak	126	-11.22	0	0	478	45	0	0	0	10
japoniarren	126	-8.97	0	0	455	259	0	0	0	11
kongo	126	-5.49	0	2	993	447	0	0	0	5
dicaeum	126	-12.32	0	0	780	218	0	0	0	7
pilotaria	126	-9.23	0	0	1002	93	0	0	0	9
tcp	126	-4.69	2	2	715	1	0	0	0	3
fm	126	-4.49	28	30	478	1	1	1	1	2
akodon	126	-8.18	0	0	2248	48	0	0	0	6
birusa	126	-7.16	0	2	1694	351	0	0	0	6
leial	126	-7.09	0	1	895	224	0	0	0	5
zurtoin	126	-8.78	0	2	731	120	0	0	0	7
erretratua	126	-8.25	0	0	2102	647	0	0	0	10
neil	126	-6.6	0	1	460	100	0	0	0	4
guy	126	-4.89	8	9	1179	137	0	0	0	3
ameriketara	126	-10.44	0	0	2248	92	0	0	0	11
erasoen	126	-6.75	4	4	2102	647	0	0	0	7
tonu	126	-5.96	4	5	715	93	0	0	0	4
alcalá	126	-9.23	0	0	2248	312	0	0	0	6
kutsua	126	-6.88	2	3	993	52	0	0	0	6
pakistan	126	-8.39	0	0	1002	222	0	0	0	8
collins	126	-9.03	0	0	333	90	0	0	0	7
modulua	126	-7.79	0	2	1153	183	0	0	0	7
town	126	-5.62	2	2	715	93	0	0	0	4
onean	126	-5.2	2	4	650	91	0	0	0	5
ann	126	-4.92	10	14	2248	212	0	0	0	3
jauziak	126	-6.44	0	2	455	259	0	0	0	7
gilles	126	-7.12	0	0	1179	95	0	0	0	6
caja	126	-6.36	6	6	333	86	0	0	0	4
katu	126	-3.55	8	11	993	292	0	0	0	4
ameiva	126	-8.87	0	0	2248	92	0	0	0	6
oi	126	-3.45	54	64	650	49	49	49	49	2
higitzen	126	-6.84	0	0	1177	238	0	0	0	8
ugariz	126	-7.05	4	5	383	30	0	0	0	6
herbeheretar	126	-11.88	0	0	1177	270	0	0	0	12
askotara	126	-9.04	0	0	2248	122	0	0	0	8
oposizioko	126	-9.89	0	0	650	26	0	0	0	10
ezkontzak	126	-6.95	0	0	2102	150	0	0	0	9
pilar	126	-6.31	4	5	1002	93	0	0	0	5
ab	126	-4.7	44	52	2248	111	111	111	111	2
soldaduen	126	-9.68	0	0	929	148	0	0	0	9
gasak	126	-5.55	8	9	1179	409	0	0	0	5
okzitania	126	-9.44	0	0	650	27	0	0	0	9
peio	126	-6.09	2	3	1002	116	0	0	0	4
jazotako	126	-8.39	0	0	455	259	0	0	0	8
cophixalus	126	-13.16	0	0	333	90	0	0	0	10
saihestu	126	-9.69	0	0	929	272	0	0	0	8
ainhoa	126	-9.06	0	0	2248	92	0	0	0	6
mika	126	-4.72	6	8	1153	142	0	0	0	4
laginketa	126	-8.66	0	0	895	282	0	0	0	9
jaurlaritza	126	-10.36	0	0	455	259	0	0	0	11
ekarpena	125	-9.08	0	1	2102	107	0	0	0	8
batzea	125	-4.61	2	2	1694	559	0	0	0	6
diseinatutako	125	-11.49	0	0	780	218	0	0	0	13
ezezkoa	125	-7.17	0	1	2102	150	0	0	0	7
izenburuarekin	125	-12.92	0	0	1136	118	0	0	0	14
zaletasun	125	-8.63	0	0	731	163	0	0	0	9
eramana	125	-6.59	0	2	2102	647	0	0	0	7
aspidoscelis	125	-14.97	0	0	2248	122	0	0	0	12
eztabaidatu	125	-11.53	0	0	2102	150	0	0	0	11
watson	125	-8.46	0	0	77	22	0	0	0	6
reggae	125	-10.03	0	0	182	30	0	0	0	6
inguratutako	125	-9.53	0	0	1136	287	0	0	0	12
palestina	125	-8.84	0	0	1002	222	0	0	0	9
mixel	125	-8.73	4	4	1153	142	0	0	0	5
zeinaren	125	-7.31	0	1	731	234	0	0	0	8
osoari	125	-6.73	0	0	650	98	0	0	0	6
apaingarriak	125	-9.78	0	0	2248	78	0	0	0	12
eajren	125	-7.99	0	0	2102	14	0	0	0	6
derrigorrezko	125	-11.36	0	0	780	237	0	0	0	13
azkarrak	125	-7.02	0	1	2248	103	0	0	0	8
kateko	125	-4.82	6	7	993	292	0	0	0	6
telesaileko	125	-10.18	0	0	715	141	0	0	0	11
nabaritu	125	-8.16	0	0	460	192	0	0	0	8
hodiak	125	-6.02	4	6	1177	201	0	0	0	6
izendapenak	125	-10.26	0	0	1136	118	0	0	0	11
erreformaren	125	-9.46	0	0	2102	647	0	0	0	12
urumea	125	-6.68	0	0	383	129	0	0	0	6
zuelakoan	125	-8.33	0	0	731	120	0	0	0	9
sudan	125	-6.12	6	7	929	116	0	0	0	5
espezializatu	125	-11.56	0	0	2102	383	0	0	0	13
herrigunetik	125	-10.22	0	0	1177	270	0	0	0	12
mundura	125	-6.56	0	1	1153	174	0	0	0	7
mr	125	-4.66	48	53	1153	2	2	2	2	2
kostaldearen	125	-9.74	0	0	993	447	0	0	0	12
rocka	125	-7.19	0	1	182	62	0	0	0	5
zituztelako	125	-9.52	0	0	731	186	0	0	0	11
geometriko	125	-9.67	0	0	1179	219	0	0	0	10
edertasuna	125	-9.64	0	0	2102	56	0	0	0	10
turkian	125	-7.6	2	3	715	45	0	0	0	7
neotominae	125	-12.05	0	0	460	100	0	0	0	10
ibarraren	125	-7.71	0	0	1136	60	0	0	0	9
oxford	125	-6.76	0	0	650	10	0	0	0	6
estatuetan	125	-7.79	0	0	2102	383	0	0	0	10
zabalik	125	-7.47	2	2	731	163	0	0	0	7
antartikako	125	-10.05	0	0	2248	212	0	0	0	11
falco	125	-6.98	0	0	478	78	0	0	0	5
sendotzeko	125	-8.87	0	0	929	179	0	0	0	10
austriaren	125	-7.98	0	0	2248	186	0	0	0	10
eleberrietan	125	-10.07	0	0	2102	137	0	0	0	12
mendilerroak	125	-11.27	0	0	1153	257	0	0	0	12
gutxieneko	125	-9.68	0	0	1179	137	0	0	0	10
sturnidae	125	-10.4	0	0	929	33	0	0	0	9
jarraitzaileen	125	-11.3	0	0	455	259	0	0	0	14
xehetasunak	125	-11.57	0	0	41	10	0	0	0	11
izate	125	-5.69	0	3	1136	118	0	0	0	5
motorra	125	-6.7	0	1	1153	183	0	0	0	7
tokitik	125	-7.12	2	2	715	93	0	0	0	7
tokiren	125	-7.13	0	1	715	93	0	0	0	7
spermophilus	125	-14.23	0	0	929	12	0	0	0	12
salamanca	125	-10.36	0	0	929	272	0	0	0	9
irlandarra	124	-8.92	0	0	1136	199	0	0	0	10
tresnen	124	-7.6	0	0	715	137	0	0	0	7
hobekien	124	-8.02	0	0	1177	201	0	0	0	8
ibilaldi	124	-9.3	0	0	1136	60	0	0	0	8
inskripzio	124	-11.47	0	0	1136	287	0	0	0	10
gertuago	124	-8.2	0	0	1179	219	0	0	0	8
infekzioa	124	-8.79	0	0	1136	287	0	0	0	9
kostan	124	-6.04	0	1	993	447	0	0	0	6
charlotte	124	-10.96	0	0	333	50	0	0	0	9
ozenki	124	-8.51	0	0	650	15	0	0	0	6
inperiala	124	-9.1	0	0	1136	287	0	0	0	9
amsterdam	124	-11.75	0	0	2248	92	0	0	0	9
artifizial	124	-10.66	0	0	2248	475	0	0	0	10
mediterranear	124	-13.39	0	0	1153	257	0	0	0	13
samiak	124	-6.01	4	4	929	272	0	0	0	6
chris	124	-6.46	0	1	333	50	0	0	0	5
erkidegoaren	124	-10.62	0	0	2102	647	0	0	0	12
korrontea	124	-9.08	0	0	993	447	0	0	0	9
taldeetako	124	-8.13	0	0	715	92	0	0	0	10
olerkia	124	-8.24	0	2	650	31	0	0	0	7
ekuazioak	124	-9.1	0	0	2102	107	0	0	0	9
iragartzen	124	-7.89	0	0	1136	199	0	0	0	10
errusiarren	124	-8.33	0	0	2102	647	0	0	0	11
inbasioaren	124	-9.88	0	0	1136	287	0	0	0	11
ekonomiako	124	-9.07	0	0	2102	107	0	0	0	10
dezagun	124	-7.69	0	1	780	237	0	0	0	7
amateur	124	-8.89	0	0	2248	92	0	0	0	7
hautes	124	-6.59	0	2	1177	388	0	0	0	6
sendagile	124	-9.35	0	0	929	179	0	0	0	9
senideak	124	-8.15	0	1	929	179	0	0	0	8
siberiako	124	-8.32	0	0	929	106	0	0	0	9
ezberdinekin	124	-10.96	0	0	2102	150	0	0	0	12
kapitainak	124	-9.93	0	0	993	292	0	0	0	10
pertsonei	124	-10.42	0	0	1002	116	0	0	0	9
motte	124	-6.57	4	4	1153	183	0	0	0	5
digitala	124	-8.75	0	1	780	218	0	0	0	8
tomás	124	-6.64	2	2	715	93	0	0	0	5
tibeteko	124	-8.32	0	0	715	43	0	0	0	8
suzko	124	-5.99	2	3	929	116	0	0	0	5
diputatua	124	-8.41	0	0	780	218	0	0	0	9
adituak	124	-6.16	4	5	2248	97	0	0	0	7
pasaia	124	-6.69	2	4	1002	222	0	0	0	6
koroatu	124	-8.83	2	3	993	447	0	0	0	7
daramate	124	-8.68	0	0	780	136	0	0	0	8
aldiko	124	-4.81	4	4	2248	312	0	0	0	6
denen	124	-5.26	4	5	780	237	0	0	0	5
legebiltzarkide	124	-14.72	0	0	895	224	0	0	0	15
austrian	124	-7.42	0	1	2248	186	0	0	0	8
eragiteko	124	-7.66	0	0	2102	647	0	0	0	9
sendatu	124	-6.39	2	3	929	179	0	0	0	7
salatzeko	124	-7.18	0	0	929	272	0	0	0	9
enpresaburu	124	-13.3	0	0	2102	75	0	0	0	11
heroia	124	-6.38	2	4	1177	270	0	0	0	6
sekta	124	-6.13	0	0	929	179	0	0	0	5
journal	124	-9.3	0	0	455	104	0	0	0	7
billboard	124	-11.11	0	0	1694	351	0	0	0	9
benedikto	124	-11.82	0	0	1694	442	0	0	0	9
cambridge	124	-11.65	0	0	333	86	0	0	0	9
izatean	124	-6.51	4	6	1136	118	0	0	0	7
luna	124	-4.73	8	11	895	118	0	0	0	4
zapalkuntza	124	-10.96	0	0	731	163	0	0	0	11
urtarrila	124	-9.62	0	0	383	129	0	0	0	9
illinois	124	-11.18	0	0	1136	25	0	0	0	8
lurrazpiko	123	-8.66	0	0	895	118	0	0	0	10
kapsula	123	-9.22	0	0	993	292	0	0	0	7
izenekoan	123	-8.16	0	0	1136	118	0	0	0	9
dudarik	123	-8.28	0	0	780	58	0	0	0	7
bruno	123	-7.57	0	0	1694	55	0	0	0	5
eibarren	123	-8.7	0	0	2102	6	0	0	0	8
sound	123	-7.42	0	0	929	148	0	0	0	5
pazko	123	-5.12	0	0	1002	222	0	0	0	5
hilez	123	-5.67	2	2	1177	238	0	0	0	5
plestiodon	123	-12.06	0	0	1002	65	0	0	0	10
berotegi	123	-8.24	0	0	1694	442	0	0	0	8
motorrak	123	-7.19	0	1	1153	183	0	0	0	8
italierazko	123	-10.37	0	0	1136	124	0	0	0	11
komunitateak	123	-11.22	0	0	993	447	0	0	0	12
ontzian	123	-6.2	4	5	650	91	0	0	0	7
nitrogeno	123	-12.36	0	0	460	34	0	0	0	9
aurreikusi	123	-11.64	0	0	2248	186	0	0	0	10
bestekoaren	123	-7.91	0	0	1694	442	0	0	0	11
momentuan	123	-8.95	0	0	1153	183	0	0	0	9
petite	123	-7.5	0	1	1002	116	0	0	0	6
varsoviako	123	-12.02	0	0	159	40	0	0	0	10
gisara	123	-7.91	0	0	1179	95	0	0	0	6
erabiltzailearen	123	-11.78	0	0	2102	647	0	0	0	16
izengoitia	123	-10.89	0	0	1136	118	0	0	0	10
estoniako	123	-7.34	0	0	2102	383	0	0	0	9
lituania	123	-7.66	0	0	895	139	0	0	0	8
catherine	123	-11.94	0	0	333	86	0	0	0	9
galdetzen	123	-7.31	0	0	1179	409	0	0	0	9
antolamendu	123	-11.11	0	0	2248	212	0	0	0	11
postposizio	123	-12.01	0	0	1002	168	0	0	0	11
flota	123	-6.03	2	2	478	19	0	0	0	5
sinadura	123	-9.15	0	0	929	106	0	0	0	8
euskarara	123	-8.93	0	0	2102	83	0	0	0	9
beherean	123	-7.03	0	1	1694	442	0	0	0	8
muñoz	123	-7.32	0	0	1153	174	0	0	0	5
estonia	123	-6.35	0	0	2102	383	0	0	0	7
izenen	123	-5.9	4	5	1136	118	0	0	0	6
guillaume	123	-11.71	0	0	1179	137	0	0	0	9
idaztea	123	-6.7	4	5	1136	59	0	0	0	7
erik	123	-3.89	8	8	2102	647	0	0	0	4
gabon	123	-6.59	0	0	1179	409	0	0	0	5
lizentziaduna	123	-12.82	0	0	895	139	0	0	0	13
loch	123	-5.91	0	0	895	110	0	0	0	4
nuklearrak	123	-9.87	0	0	460	24	0	0	0	10
topaketa	123	-8.83	0	0	715	93	0	0	0	8
dioxidoa	123	-9.88	0	1	780	218	0	0	0	8
frantziatik	123	-9.58	0	0	478	106	0	0	0	11
ian	123	-5.32	34	43	1136	2	0	0	0	3
proposamenak	123	-9.82	0	0	1002	219	0	0	0	12
hainbatetan	123	-10.13	0	0	1177	388	0	0	0	11
ahuldu	123	-9.0	0	0	2248	56	0	0	0	6
amand	123	-6.12	0	1	2248	92	0	0	0	5
communauté	123	-12.84	0	0	333	90	0	0	0	10
aleman	123	-5.45	0	1	2248	312	0	0	0	6
zentru	123	-7.27	4	5	731	234	0	0	0	6
zaindari	123	-7.66	0	0	731	163	0	0	0	8
bihurtua	123	-7.36	0	1	1694	351	0	0	0	8
trois	123	-6.24	0	0	715	137	0	0	0	5
castle	123	-8.28	0	0	333	86	0	0	0	6
orratza	123	-6.28	0	2	650	161	0	0	0	7
bautista	123	-9.62	0	1	1694	559	0	0	0	8
arestian	123	-7.28	0	0	2248	475	0	0	0	8
lisboako	123	-8.43	0	0	895	139	0	0	0	8
ingurutik	123	-8.33	0	0	1136	287	0	0	0	9
ikuskizuna	123	-11.14	0	0	1136	102	0	0	0	10
geophis	123	-7.59	0	0	1179	219	0	0	0	7
kantuen	123	-6.72	4	5	993	292	0	0	0	7
tipo	123	-7.54	6	6	715	43	0	0	0	4
urakana	122	-7.8	0	0	383	129	0	0	0	7
frontean	122	-7.67	0	1	478	106	0	0	0	8
zinta	122	-6.01	4	5	731	186	0	0	0	5
negatiboak	122	-10.82	0	0	460	100	0	0	0	10
murillo	122	-9.09	0	0	1153	174	0	0	0	7
libreko	122	-6.98	0	0	895	139	0	0	0	7
eszenak	122	-6.93	0	1	2102	383	0	0	0	7
blas	122	-6.36	0	2	1694	16	0	0	0	4
laukizuzena	122	-11.93	0	0	895	282	0	0	0	11
zurien	122	-5.93	2	2	731	120	0	0	0	6
euskaldunon	122	-12.22	0	0	2102	83	0	0	0	11
play	122	-5.6	2	4	1002	65	0	0	0	4
serranía	122	-8.83	0	0	929	179	0	0	0	8
bananduta	122	-9.26	0	0	1694	559	0	0	0	9
gutxitzen	122	-7.85	0	0	1179	137	0	0	0	9
pallas	122	-7.75	2	3	1002	222	0	0	0	6
ekologiko	122	-7.9	0	0	2102	107	0	0	0	9
interesgarri	122	-12.08	0	0	1136	287	0	0	0	12
oñati	122	-7.32	0	1	650	3	0	0	0	5
hitzaldia	122	-7.39	0	0	1177	238	0	0	0	9
zakur	122	-7.02	0	1	731	163	0	0	0	5
ordeztu	122	-7.66	0	0	650	161	0	0	0	7
erabilgarri	122	-9.57	0	0	2102	647	0	0	0	11
sartua	122	-5.59	8	11	929	272	0	0	0	6
gerbillus	122	-9.38	0	0	1179	219	0	0	0	9
kevin	122	-7.96	0	0	993	29	0	0	0	5
zirkuituan	122	-11.29	0	0	731	186	0	0	0	10
landareek	122	-9.1	0	0	895	282	0	0	0	9
burges	122	-7.16	2	2	1694	122	0	0	0	6
gaixotasunen	122	-10.83	0	0	1179	409	0	0	0	12
inspirazio	122	-10.02	0	0	1136	287	0	0	0	10
cerro	122	-6.54	2	3	333	23	0	0	0	5
txirula	122	-7.92	0	0	715	120	0	0	0	7
unibertsoko	122	-11.46	0	0	383	51	0	0	0	11
hiriarekin	122	-8.6	0	0	1177	238	0	0	0	10
deep	122	-7.11	0	0	780	237	0	0	0	4
oharrak	122	-6.09	0	1	650	28	0	0	0	7
aniztasun	122	-9.83	0	0	2248	212	0	0	0	9
kolaboratu	122	-10.02	0	0	993	447	0	0	0	10
ikusgarri	122	-9.13	0	0	1136	102	0	0	0	9
haria	122	-4.06	22	27	1177	388	0	0	0	5
elegans	122	-9.14	0	0	2102	137	0	0	0	7
bileraren	122	-6.92	0	0	1694	351	0	0	0	9
baigorri	122	-8.52	0	0	1694	559	0	0	0	8
kontsula	122	-7.65	0	1	993	447	0	0	0	8
jendeari	122	-8.38	0	0	455	42	0	0	0	8
autobusak	122	-11.16	0	0	2248	186	0	0	0	9
bestekoa	122	-6.23	0	1	1694	442	0	0	0	8
berriztu	122	-7.19	0	1	1694	442	0	0	0	8
sentimenduak	122	-10.83	0	0	929	179	0	0	0	12
gehi	122	-5.15	4	4	1179	219	0	0	0	4
lekeitio	122	-10.89	0	0	895	224	0	0	0	8
bezeroak	122	-8.96	0	0	1694	442	0	0	0	8
entziklopedia	122	-14.81	0	0	2102	75	0	0	0	13
nepalgo	122	-9.67	0	0	460	100	0	0	0	7
federazioaren	122	-10.26	0	0	478	45	0	0	0	13
raino	122	-6.85	4	4	182	31	0	0	0	5
aldaketen	122	-8.39	0	0	2248	312	0	0	0	9
indizea	122	-7.0	0	1	1136	287	0	0	0	7
asteroideak	122	-10.77	0	0	2248	122	0	0	0	11
jokabidea	122	-8.34	0	0	455	104	0	0	0	9
lituzke	122	-7.89	2	2	895	139	0	0	0	7
txikiaren	122	-7.14	0	0	715	120	0	0	0	9
nagusiari	122	-8.95	0	0	460	192	0	0	0	9
batetako	122	-6.33	0	0	1694	559	0	0	0	8
jarrerak	122	-7.02	0	1	455	259	0	0	0	8
ichthyophis	122	-14.87	0	0	1136	3	0	0	0	11
txertatu	122	-7.67	0	0	715	120	0	0	0	8
errentak	122	-6.05	0	1	2102	647	0	0	0	8
norantza	122	-7.61	0	0	460	97	0	0	0	8
nahita	122	-6.72	0	1	460	192	0	0	0	6
finlandiarren	122	-10.97	0	0	478	112	0	0	0	13
aurrekontua	122	-9.11	0	0	2248	186	0	0	0	11
lehorreko	121	-7.85	0	0	895	224	0	0	0	9
espainiakoak	121	-9.36	0	0	2102	383	0	0	0	12
akzio	121	-6.18	0	0	2248	48	0	0	0	5
soinuak	121	-7.49	2	3	929	148	0	0	0	7
abbaye	121	-9.26	0	0	2248	111	0	0	0	6
iruzurra	121	-8.58	0	0	1136	199	0	0	0	8
gehienean	121	-8.38	0	0	1179	219	0	0	0	9
erronkariko	121	-9.64	0	0	2102	647	0	0	0	11
onartzeko	121	-7.46	0	0	650	91	0	0	0	9
sinn	121	-6.61	4	5	929	106	0	0	0	4
utzia	121	-6.23	2	4	383	11	0	0	0	5
botereak	121	-8.02	0	1	1694	141	0	0	0	8
modukoak	121	-6.83	0	1	1153	183	0	0	0	8
amnistiaren	121	-10.08	0	0	2248	92	0	0	0	11
sestao	121	-7.85	0	0	929	179	0	0	0	6
hausnarketa	121	-11.86	0	0	1177	388	0	0	0	11
lekualdatu	121	-9.83	0	0	895	224	0	0	0	10
zigilu	121	-8.16	0	1	731	186	0	0	0	6
trebiñuko	121	-10.08	0	0	715	137	0	0	0	9
prezioen	121	-7.37	0	0	1002	219	0	0	0	8
jazarpen	121	-8.93	0	0	455	259	0	0	0	8
geltokian	121	-9.17	0	0	1179	219	0	0	0	9
palais	121	-7.87	2	2	1002	222	0	0	0	6
librean	121	-7.48	2	3	895	139	0	0	0	7
jarria	121	-4.97	6	9	455	259	0	0	0	6
landua	121	-5.49	2	5	895	282	0	0	0	6
front	121	-6.72	0	2	478	106	0	0	0	5
jarriak	121	-5.43	4	5	455	259	0	0	0	7
eskeintzen	121	-8.26	0	0	2102	383	0	0	0	10
ezagunenetakoa	121	-12.08	0	0	2102	150	0	0	0	14
sakondu	121	-7.09	0	0	929	272	0	0	0	7
erromatarraren	121	-11.81	0	0	2102	647	0	0	0	14
zerikusi	121	-8.92	0	0	731	234	0	0	0	8
doktoreak	121	-9.19	0	0	780	101	0	0	0	9
apainduta	121	-8.43	0	0	2248	78	0	0	0	9
frantziakoak	121	-9.14	0	0	478	106	0	0	0	12
bereiztea	121	-8.76	0	0	1694	442	0	0	0	9
show	121	-6.6	2	3	929	19	0	0	0	4
glaziar	121	-8.52	0	0	1179	13	0	0	0	7
emititu	121	-7.98	0	0	2102	72	0	0	0	7
davis	121	-6.91	2	2	780	136	0	0	0	5
basamortuan	121	-10.57	0	0	1694	559	0	0	0	11
kostuak	121	-6.99	4	5	993	447	0	0	0	7
handiagoko	121	-8.98	0	0	1177	388	0	0	0	10
santurtzi	121	-9.61	0	0	929	272	0	0	0	9
agintaria	121	-8.6	0	0	2248	79	0	0	0	9
gidoi	121	-7.12	0	1	1179	95	0	0	0	5
pachydactylus	121	-13.02	0	0	1002	222	0	0	0	13
berekoa	121	-5.69	2	5	1694	442	0	0	0	7
karta	121	-5.14	8	8	993	292	0	0	0	5
monje	121	-7.13	4	4	1153	183	0	0	0	5
hiribildua	121	-9.64	0	0	1177	238	0	0	0	10
gaindituz	121	-8.41	0	0	1179	409	0	0	0	9
marinel	121	-8.48	0	1	1153	365	0	0	0	7
aritzea	121	-5.67	2	3	2248	475	0	0	0	7
baltasar	121	-8.91	0	0	1694	559	0	0	0	8
dortoka	121	-8.36	0	0	780	101	0	0	0	7
juridiko	121	-9.84	0	0	455	37	0	0	0	8
devant	121	-8.68	0	0	780	237	0	0	0	6
errekaren	121	-6.73	0	0	2102	647	0	0	0	9
magia	121	-5.14	10	11	1153	365	0	0	0	5
noizean	121	-7.67	2	2	460	97	0	0	0	7
lautadan	121	-8.83	0	1	895	282	0	0	0	8
txekieraz	121	-9.18	0	0	715	120	0	0	0	9
harold	121	-8.02	2	2	1177	388	0	0	0	6
berririk	121	-7.21	0	0	1694	442	0	0	0	8
acrocephalus	121	-14.24	0	0	2248	16	0	0	0	12
realgo	120	-8.68	0	0	182	30	0	0	0	6
bilbotik	120	-7.64	0	0	1694	351	0	0	0	8
tv	120	-4.25	20	24	715	2	2	2	2	2
mesopotamia	120	-14.02	0	0	1153	257	0	0	0	11
askorentzat	120	-11.0	0	0	2248	122	0	0	0	11
euskaratu	120	-7.93	0	0	2102	83	0	0	0	9
lake	120	-5.4	12	12	895	282	0	0	0	4
islama	120	-7.8	0	1	1136	60	0	0	0	6
kanalak	120	-7.06	0	1	993	292	0	0	0	7
monts	120	-5.87	2	5	1153	183	0	0	0	5
scytalopus	120	-13.7	0	0	929	17	0	0	0	10
tarteak	120	-6.88	2	4	715	92	0	0	0	7
defentsan	120	-9.05	0	0	780	237	0	0	0	9
porto	120	-6.2	4	5	1002	168	0	0	0	5
beasaingo	120	-10.57	0	0	1694	442	0	0	0	9
zaragozan	120	-9.84	0	0	731	163	0	0	0	9
pachycephala	120	-12.96	0	0	1002	222	0	0	0	12
ingalaterrak	120	-10.52	0	0	1136	287	0	0	0	12
hiritarren	120	-7.64	0	0	1177	238	0	0	0	10
positibo	120	-9.44	0	0	1002	168	0	0	0	8
periodoa	120	-9.38	0	1	1002	116	0	0	0	8
lukete	120	-7.21	0	0	895	118	0	0	0	6
bizkarrean	120	-8.1	0	0	1694	351	0	0	0	10
hondamendia	120	-9.93	0	0	1177	201	0	0	0	11
begirada	120	-8.88	0	0	1694	442	0	0	0	8
arduradunak	120	-10.95	0	0	2248	475	0	0	0	11
eguzkitik	120	-8.96	0	0	2102	172	0	0	0	9
horus	120	-5.68	0	0	1177	201	0	0	0	5
faraoiak	120	-9.01	0	1	478	78	0	0	0	8
li	120	-3.8	48	53	895	139	139	139	139	2
edukitzen	120	-8.11	0	0	2102	56	0	0	0	9
haatik	120	-7.22	0	0	1177	388	0	0	0	6
globo	120	-8.23	0	0	1179	13	0	0	0	5
argitaletxea	120	-11.18	0	0	2248	475	0	0	0	12
biziraun	120	-8.99	0	0	1694	351	0	0	0	8
ekintzaile	120	-8.65	0	0	2102	107	0	0	0	10
hilen	120	-4.78	6	6	1177	238	0	0	0	5
irlandaren	120	-8.21	0	0	1136	199	0	0	0	10
izengoitiz	120	-12.22	0	0	1136	118	0	0	0	10
elkartuz	120	-7.83	0	1	2102	137	0	0	0	8
bbc	120	-5.15	4	4	1694	1	0	0	0	3
esatea	120	-5.89	4	5	2102	383	0	0	0	6
kopenhage	120	-12.96	0	0	993	447	0	0	0	9
ronald	120	-7.73	2	2	182	62	0	0	0	6
ikusia	120	-6.44	2	4	1136	102	0	0	0	6
balu	120	-5.25	14	14	1694	559	0	0	0	4
errealak	120	-7.22	0	1	2102	647	0	0	0	8
latitude	120	-9.62	0	0	895	282	0	0	0	8
erreakzioa	120	-8.52	0	0	2102	647	0	0	0	10
mitoa	120	-6.37	0	3	1153	142	0	0	0	5
pinares	120	-7.61	0	0	1002	93	0	0	0	7
kristina	120	-7.72	0	0	993	66	0	0	0	8
back	120	-5.17	8	9	1694	559	0	0	0	4
libia	120	-5.59	2	2	895	139	0	0	0	5
mediterraneoan	120	-14.41	0	0	1153	257	0	0	0	14
