word	count	prob	mps	neighbors	s1	s2	s3	s4	s5	length
nd	288	-5.02	64	70	424	2	2	2	2	2
sombong	288	-7.95	2	2	1798	98	0	0	0	7
diekspor	288	-8.53	0	0	1545	1013	0	0	0	8
rotterdam	288	-9.88	0	0	707	101	0	0	0	9
dimahkotai	288	-11.39	0	0	1545	1013	0	0	0	10
pound	288	-7.24	6	6	2240	127	0	0	0	5
ec	288	-4.81	82	88	404	9	9	9	9	2
clinton	288	-8.22	0	0	699	34	0	0	0	7
dioctria	288	-9.3	0	0	1545	1013	0	0	0	8
dick	288	-4.19	18	19	1545	1013	0	0	0	4
himalaya	288	-7.97	0	0	574	90	0	0	0	8
melamar	288	-6.31	2	2	2321	1359	0	0	0	7
teddy	288	-6.32	2	3	1272	506	0	0	0	5
penarikan	288	-6.99	0	0	2240	1205	0	0	0	9
konfusianisme	288	-14.61	0	0	1667	282	0	0	0	13
registrasi	288	-9.41	0	0	707	219	0	0	0	10
penobatan	287	-8.08	0	0	2240	1205	0	0	0	9
siregar	287	-8.1	0	0	1798	232	0	0	0	7
pertanda	287	-6.54	0	0	2240	1205	0	0	0	8
spa	287	-4.58	28	32	1798	60	0	0	0	3
mak	287	-3.55	48	57	2321	439	0	0	0	3
species	287	-9.07	2	2	1798	60	0	0	0	7
discovery	287	-10.42	0	0	1545	1013	0	0	0	9
susan	287	-4.77	14	14	1798	220	0	0	0	5
trisakti	287	-8.54	0	0	1272	103	0	0	0	8
manu	287	-5.54	22	24	2321	439	0	0	0	4
kompatibel	287	-10.21	0	0	1667	282	0	0	0	10
difilmkan	287	-8.72	0	0	1545	1013	0	0	0	9
eksploitasi	287	-11.52	0	0	404	49	0	0	0	11
anyaman	287	-6.67	4	5	1084	197	0	0	0	7
oreodera	287	-9.74	0	0	238	57	0	0	0	8
ambang	287	-5.52	2	6	1084	69	0	0	0	6
flu	287	-4.84	8	11	388	29	0	0	0	3
henderson	287	-9.16	0	0	574	109	0	0	0	9
inframerah	287	-11.37	0	0	443	187	0	0	0	10
pertapa	287	-6.78	4	4	2240	1205	0	0	0	7
matsuri	287	-8.09	0	1	2321	439	0	0	0	7
pgri	287	-6.18	10	11	2240	4	0	0	0	4
helsinki	287	-10.5	0	0	574	109	0	0	0	8
cempaka	287	-8.17	2	2	699	70	0	0	0	7
dome	287	-5.67	10	11	1545	73	0	0	0	4
sepi	287	-4.81	14	15	1798	509	0	0	0	4
spin	287	-4.92	6	8	1798	60	0	0	0	4
owen	287	-6.7	4	6	238	2	0	0	0	4
murka	287	-6.21	4	5	2321	131	0	0	0	5
krakatau	287	-9.18	0	0	1667	59	0	0	0	8
instruktur	287	-10.83	0	0	443	187	0	0	0	10
prambanan	287	-8.15	0	0	2240	197	0	0	0	9
kanannya	286	-5.71	0	0	1667	353	0	0	0	8
chao	286	-5.31	12	17	699	116	0	0	0	4
nation	286	-6.16	2	3	424	134	0	0	0	6
keranjang	286	-8.05	0	0	1667	655	0	0	0	9
bernaung	286	-7.91	0	0	1627	752	0	0	0	8
buenos	286	-9.08	0	0	1627	141	0	0	0	6
kepahiang	286	-8.85	0	0	1667	655	0	0	0	9
candra	286	-6.68	2	4	699	157	0	0	0	6
kasunanan	286	-9.48	0	0	1667	353	0	0	0	9
wallace	286	-8.81	0	0	311	122	0	0	0	7
genteng	286	-6.8	6	6	526	114	0	0	0	7
aisyah	286	-8.88	0	0	1084	20	0	0	0	6
tondano	286	-8.69	0	0	1272	98	0	0	0	7
granat	286	-6.43	2	3	526	54	0	0	0	6
perbedaannya	286	-9.98	0	0	2240	1205	0	0	0	12
vila	286	-5.28	18	21	172	51	0	0	0	4
fisi	286	-4.5	14	19	388	81	0	0	0	4
akurasi	286	-7.17	0	0	1084	70	0	0	0	7
pendorong	286	-8.04	0	0	2240	1205	0	0	0	9
becak	285	-6.08	2	4	1627	752	0	0	0	5
dibongkar	285	-8.54	0	0	1545	1013	0	0	0	9
fbi	285	-5.7	10	13	388	2	0	0	0	3
kalung	285	-6.32	8	8	1667	353	0	0	0	6
ares	285	-5.19	14	17	1084	113	0	0	0	4
stichopogon	285	-12.06	0	0	1798	126	0	0	0	11
ping	285	-4.02	34	38	2240	94	0	0	0	4
bc	285	-4.11	86	93	1627	2	2	2	2	2
bersebelahan	285	-9.3	0	0	1627	752	0	0	0	12
jenazahnya	285	-9.8	0	0	385	73	0	0	0	10
lumbung	285	-6.61	2	2	646	72	0	0	0	7
bureau	285	-7.66	0	0	1627	141	0	0	0	6
mcdonnell	285	-11.29	0	0	2321	7	0	0	0	9
string	285	-5.41	6	6	1798	126	0	0	0	6
singhasari	285	-10.09	0	0	1798	232	0	0	0	10
idi	285	-5.23	20	26	443	19	0	0	0	3
penata	285	-5.46	2	3	2240	1205	0	0	0	6
mw	285	-4.56	70	74	2321	1	1	1	1	2
licin	285	-6.73	4	4	646	123	0	0	0	5
arabia	285	-6.83	0	0	1084	113	0	0	0	6
sampingan	285	-7.54	0	0	1798	287	0	0	0	9
hms	285	-5.65	16	19	574	3	0	0	0	3
vision	285	-6.52	0	0	172	51	0	0	0	6
db	285	-4.75	80	84	1545	1	1	1	1	2
date	285	-5.92	24	26	1545	140	0	0	0	4
berdamai	285	-7.51	0	0	1627	752	0	0	0	8
kreta	285	-6.16	0	1	1667	59	0	0	0	5
ann	285	-4.77	20	23	1084	197	0	0	0	3
boulevard	285	-11.43	0	0	1627	114	0	0	0	9
hengkang	285	-6.22	0	0	574	109	0	0	0	8
obor	285	-5.41	0	1	238	23	0	0	0	4
sdm	285	-5.32	18	21	1798	8	0	0	0	3
bantalan	285	-7.09	0	0	1627	341	0	0	0	8
orientalis	284	-10.7	0	0	238	57	0	0	0	10
konsorsium	284	-10.91	0	0	1667	282	0	0	0	10
analis	284	-6.41	0	1	1084	197	0	0	0	6
away	284	-5.61	8	9	1084	13	0	0	0	4
ilyas	284	-8.59	0	0	443	18	0	0	0	5
efesus	284	-7.42	0	0	404	13	0	0	0	6
bourbon	284	-8.33	0	0	1627	114	0	0	0	7
eugene	284	-8.08	0	0	404	26	0	0	0	6
pencurian	284	-7.21	0	0	2240	1205	0	0	0	9
narnia	284	-7.42	0	0	424	134	0	0	0	6
singkong	284	-7.43	0	0	1798	232	0	0	0	8
chandra	284	-7.29	0	1	699	116	0	0	0	7
mutakhir	284	-9.35	0	0	2321	131	0	0	0	8
tertunda	284	-7.18	0	0	1272	506	0	0	0	8
zheng	284	-5.8	8	9	78	11	0	0	0	5
yes	284	-4.66	16	20	137	19	0	0	0	3
dek	284	-4.17	26	30	1545	179	0	0	0	3
capitol	284	-8.95	2	2	699	157	0	0	0	7
refleksi	284	-8.14	0	1	707	219	0	0	0	8
terminologi	284	-10.17	0	0	1272	506	0	0	0	11
penjelajahan	284	-10.5	0	0	2240	1205	0	0	0	12
baldwin	284	-8.34	0	0	1627	341	0	0	0	7
upon	284	-6.07	4	6	234	13	0	0	0	4
pavia	284	-6.06	0	0	2240	359	0	0	0	5
perpisahan	284	-8.77	0	0	2240	1205	0	0	0	10
merokok	283	-8.14	2	2	2321	1359	0	0	0	7
penghujung	283	-8.31	0	0	2240	1205	0	0	0	10
cmos	283	-6.24	2	2	699	2	0	0	0	4
petra	283	-5.33	2	3	2240	1205	0	0	0	5
lini	283	-5.05	26	28	646	123	0	0	0	4
graha	283	-5.94	2	3	526	54	0	0	0	5
membaik	283	-6.21	0	0	2321	1359	0	0	0	7
estola	283	-7.91	0	0	404	23	0	0	0	6
kepadamu	283	-9.16	0	0	1667	655	0	0	0	8
diberitahu	283	-9.89	0	0	1545	1013	0	0	0	10
berguru	283	-7.21	2	2	1627	752	0	0	0	7
artemis	283	-7.92	0	0	1084	113	0	0	0	7
suma	283	-4.8	16	21	1798	220	0	0	0	4
kid	283	-5.07	22	27	1667	75	0	0	0	3
yogya	283	-6.38	0	1	137	36	0	0	0	5
cakung	283	-6.16	2	2	699	157	0	0	0	6
grant	283	-5.77	4	7	526	54	0	0	0	5
nice	283	-5.24	14	16	424	65	0	0	0	4
menular	283	-6.8	2	2	2321	1359	0	0	0	7
merangsang	283	-8.13	0	0	2321	1359	0	0	0	10
memanjat	283	-7.23	0	0	2321	1359	0	0	0	8
menetas	283	-6.1	2	2	2321	1359	0	0	0	7
kilat	283	-6.05	2	4	1667	75	0	0	0	5
bayar	283	-5.92	14	14	1627	341	0	0	0	5
mansur	283	-7.02	2	3	2321	439	0	0	0	6
menyimpang	283	-8.12	0	0	2321	1359	0	0	0	10
kanto	283	-5.4	4	9	1667	353	0	0	0	5
perhentian	283	-9.01	0	0	2240	1205	0	0	0	10
sintang	283	-6.28	6	6	1798	232	0	0	0	7
helen	283	-5.94	0	2	574	109	0	0	0	5
longsor	283	-9.06	0	0	646	80	0	0	0	7
arok	283	-5.89	4	7	1084	113	0	0	0	4
martha	283	-7.33	0	1	2321	439	0	0	0	6
kung	283	-3.94	28	29	1667	125	0	0	0	4
irisan	283	-6.3	0	1	443	29	0	0	0	6
europa	283	-8.67	2	3	404	26	0	0	0	6
irawan	283	-6.3	0	2	443	29	0	0	0	6
kol	282	-3.82	32	34	1667	282	0	0	0	3
tsar	282	-6.61	2	4	1272	5	0	0	0	4
anyar	282	-5.96	6	6	1084	197	0	0	0	5
perum	282	-4.74	4	5	2240	1205	0	0	0	5
selebihnya	282	-9.28	0	0	1798	509	0	0	0	10
ateuchus	282	-10.91	0	0	1084	47	0	0	0	8
yokohama	282	-9.99	0	0	137	36	0	0	0	8
kepergian	282	-8.44	0	0	1667	655	0	0	0	9
arktik	282	-7.32	0	0	1084	113	0	0	0	6
nagoya	282	-7.56	0	0	424	134	0	0	0	6
ffi	282	-5.47	6	8	388	2	0	0	0	3
erosi	282	-6.64	2	3	404	25	0	0	0	5
communication	282	-13.22	0	0	699	157	0	0	0	13
louisiana	282	-10.83	0	0	646	80	0	0	0	9
menyelam	282	-6.98	0	0	2321	1359	0	0	0	8
resin	282	-5.51	2	3	707	219	0	0	0	5
malcolm	282	-9.21	0	0	2321	439	0	0	0	7
sawahlunto	282	-12.01	0	0	1798	287	0	0	0	10
protagonis	282	-10.52	0	0	2240	197	0	0	0	10
khatib	282	-8.4	0	0	1667	26	0	0	0	6
pasangannya	282	-7.86	0	0	2240	359	0	0	0	11
simfoni	282	-8.74	0	0	1798	232	0	0	0	7
kreasi	282	-6.3	0	0	1667	59	0	0	0	6
cn	282	-4.28	76	81	699	3	3	3	3	2
evan	282	-4.77	4	7	404	22	0	0	0	4
sg	282	-4.97	82	86	1798	1	1	1	1	2
mengesahkan	282	-8.83	0	0	2321	1359	0	0	0	11
pawai	282	-6.98	8	8	2240	359	0	0	0	5
ketiadaan	282	-9.11	0	0	1667	655	0	0	0	9
strike	282	-7.37	2	3	1798	126	0	0	0	6
messier	282	-8.48	0	0	2321	1359	0	0	0	7
porsi	281	-5.52	2	3	2240	127	0	0	0	5
fairy	281	-7.83	0	1	388	77	0	0	0	5
tennessee	281	-11.59	0	0	1272	506	0	0	0	9
sisinya	281	-6.19	4	5	1798	232	0	0	0	7
amos	281	-5.84	8	10	1084	69	0	0	0	4
menjelma	281	-8.72	0	0	2321	1359	0	0	0	8
bermasalah	281	-8.36	0	0	1627	752	0	0	0	10
komoro	281	-6.77	2	2	1667	282	0	0	0	6
bergeser	281	-8.14	0	0	1627	752	0	0	0	8
kabarnya	281	-7.47	0	0	1667	353	0	0	0	8
topan	281	-5.58	4	4	1272	98	0	0	0	5
weasley	281	-10.36	0	1	311	39	0	0	0	7
diminum	281	-7.88	0	0	1545	1013	0	0	0	7
inf	281	-5.6	14	17	443	187	0	0	0	3
menanjak	281	-7.03	0	0	2321	1359	0	0	0	8
lane	281	-5.39	16	19	646	192	0	0	0	4
ditransfer	281	-10.49	0	0	1545	1013	0	0	0	10
felipe	281	-8.69	0	0	388	43	0	0	0	6
desakan	281	-6.24	0	0	1545	179	0	0	0	7
kepuasan	281	-7.54	0	0	1667	655	0	0	0	8
skuadron	281	-10.58	0	0	1798	24	0	0	0	8
balet	281	-6.07	2	3	1627	341	0	0	0	5
kebajikan	281	-7.87	0	0	1667	655	0	0	0	9
case	280	-6.09	18	21	699	157	0	0	0	4
menghantam	280	-8.45	0	0	2321	1359	0	0	0	10
cuneo	280	-8.29	0	0	699	29	0	0	0	5
berikan	280	-4.78	2	2	1627	752	0	0	0	7
liberia	280	-7.23	2	3	646	123	0	0	0	7
shakespeare	280	-15.36	0	0	1798	76	0	0	0	11
tolak	280	-6.23	4	4	1272	98	0	0	0	5
simpson	280	-8.75	0	0	1798	232	0	0	0	7
mengenyam	280	-7.54	0	0	2321	1359	0	0	0	9
palem	280	-6.78	6	7	2240	359	0	0	0	5
woman	280	-5.94	4	5	311	35	0	0	0	5
kenny	280	-6.32	10	10	1667	655	0	0	0	5
gray	280	-5.64	8	10	526	54	0	0	0	4
ekornya	280	-7.22	0	0	404	49	0	0	0	7
tindakannya	280	-8.38	0	0	1272	108	0	0	0	11
penyeberangan	280	-9.37	0	0	2240	1205	0	0	0	13
jogja	280	-7.46	0	0	385	51	0	0	0	5
kartasura	280	-9.49	0	0	1667	353	0	0	0	9
ruth	280	-5.82	4	6	707	72	0	0	0	4
generator	279	-9.58	0	0	526	114	0	0	0	9
andara	279	-6.22	6	8	1084	197	0	0	0	6
tyler	279	-7.4	0	0	1272	5	0	0	0	5
mencium	279	-6.05	0	0	2321	1359	0	0	0	7
guyana	279	-8.27	0	0	526	72	0	0	0	6
stimulus	279	-8.24	0	0	1798	126	0	0	0	8
pangsa	279	-5.97	8	9	2240	359	0	0	0	6
kari	279	-4.38	38	44	1667	353	0	0	0	4
mansell	279	-7.84	0	0	2321	439	0	0	0	7
eng	279	-3.66	14	26	404	43	0	0	0	3
yorkshire	279	-12.37	0	0	137	36	0	0	0	9
melacak	279	-7.36	0	0	2321	1359	0	0	0	7
menakjubkan	279	-12.53	0	0	2321	1359	0	0	0	11
thalysias	279	-11.72	0	0	1272	59	0	0	0	9
lloyd	279	-8.47	2	2	646	3	0	0	0	5
yudas	279	-6.44	0	0	137	32	0	0	0	5
palermo	279	-9.06	0	0	2240	359	0	0	0	7
mouse	279	-7.45	4	5	2321	145	0	0	0	5
zainuddin	279	-11.73	0	0	78	25	0	0	0	9
military	279	-8.3	0	0	2321	178	0	0	0	8
menyinggung	278	-8.47	0	0	2321	1359	0	0	0	11
hadis	278	-5.5	12	15	574	197	0	0	0	5
matematis	278	-9.1	0	0	2321	439	0	0	0	9
mercusuar	278	-10.25	0	0	2321	1359	0	0	0	9
mit	278	-4.17	36	40	2321	178	0	0	0	3
joint	278	-7.54	2	2	385	51	0	0	0	5
rangga	278	-5.69	12	13	707	174	0	0	0	6
gagak	278	-6.84	4	6	526	130	0	0	0	5
berlabuh	278	-7.74	0	0	1627	752	0	0	0	8
third	278	-7.18	0	0	1272	59	0	0	0	5
nickelodeon	278	-13.58	0	0	424	65	0	0	0	11
bluetooth	278	-13.12	0	0	1627	34	0	0	0	9
alim	278	-5.11	12	18	1084	136	0	0	0	4
korporasi	278	-9.29	0	0	1667	282	0	0	0	9
prangko	278	-7.4	0	1	2240	197	0	0	0	7
lepturges	278	-10.81	0	0	646	147	0	0	0	9
australis	278	-9.5	0	0	1084	35	0	0	0	9
masters	278	-6.96	0	1	2321	439	0	0	0	7
fujian	278	-6.38	2	3	388	27	0	0	0	6
tegalan	278	-6.2	0	0	1272	506	0	0	0	7
kehitaman	278	-8.54	0	0	1667	655	0	0	0	9
sar	278	-3.6	46	56	1798	287	0	0	0	3
kehabisan	278	-8.89	0	0	1667	655	0	0	0	9
magnus	278	-6.95	0	0	2321	439	0	0	0	6
simbolis	278	-8.7	0	0	1798	232	0	0	0	8
gemuk	278	-5.96	0	0	526	114	0	0	0	5
perempatfinal	278	-13.69	0	0	2240	1205	0	0	0	13
pangdam	277	-8.44	0	0	2240	359	0	0	0	7
orochimaru	277	-12.07	0	0	238	57	0	0	0	10
mentega	277	-6.32	0	0	2321	1359	0	0	0	7
dipicu	277	-7.4	0	0	1545	1013	0	0	0	6
smart	277	-6.72	2	3	1798	17	0	0	0	5
tcp	277	-5.53	4	7	1272	2	0	0	0	3
respons	277	-7.88	0	2	707	219	0	0	0	7
dihadapkan	277	-8.65	0	0	1545	1013	0	0	0	10
guitar	277	-7.26	0	1	526	72	0	0	0	6
mengantisipasi	277	-11.68	0	0	2321	1359	0	0	0	14
posyandu	277	-10.21	0	0	2240	127	0	0	0	8
menugaskan	277	-8.59	0	0	2321	1359	0	0	0	10
wibowo	277	-9.13	0	0	311	73	0	0	0	6
musical	277	-8.54	2	3	2321	131	0	0	0	7
pemikirannya	277	-9.27	0	0	2240	1205	0	0	0	12
aleksandria	277	-11.27	0	0	1084	136	0	0	0	11
umurnya	277	-7.3	2	2	234	19	0	0	0	7
sesepuh	277	-7.89	0	0	1798	509	0	0	0	7
sn	277	-4.82	80	89	1798	5	5	5	5	2
dorong	277	-6.54	10	10	1545	73	0	0	0	6
moderat	276	-7.1	0	0	2321	145	0	0	0	7
berry	276	-4.75	12	12	1627	752	0	0	0	5
ritel	276	-6.63	2	2	707	88	0	0	0	5
itik	276	-5.54	4	6	443	16	0	0	0	4
jetis	276	-6.46	4	5	385	73	0	0	0	5
position	276	-8.32	0	0	2240	127	0	0	0	8
konstruktor	276	-10.56	0	0	1667	282	0	0	0	11
anggap	276	-6.49	2	3	1084	197	0	0	0	6
terlatih	276	-8.14	0	0	1272	506	0	0	0	8
penahanan	276	-7.62	0	0	2240	1205	0	0	0	9
jabung	276	-6.01	4	5	385	147	0	0	0	6
berminat	276	-7.38	0	0	1627	752	0	0	0	8
saga	276	-5.57	34	37	1798	287	0	0	0	4
powiat	276	-9.63	0	0	2240	127	0	0	0	6
watu	276	-5.52	14	16	311	122	0	0	0	4
hepatitis	276	-10.66	0	0	574	109	0	0	0	9
benci	276	-5.6	0	0	1627	752	0	0	0	5
maeda	276	-6.98	2	3	2321	439	0	0	0	5
dibangunnya	276	-8.67	0	0	1545	1013	0	0	0	11
pengirim	276	-7.79	0	0	2240	1205	0	0	0	8
edwards	276	-8.91	0	1	404	25	0	0	0	7
berlangsungnya	276	-10.92	0	0	1627	752	0	0	0	14
tupolev	275	-9.88	0	0	1272	108	0	0	0	7
rain	275	-5.17	22	29	707	174	0	0	0	4
jasad	275	-7.47	4	5	385	147	0	0	0	5
gautama	275	-8.89	0	0	526	130	0	0	0	7
ampel	275	-6.22	2	4	1084	69	0	0	0	5
memberlakukan	275	-10.17	0	0	2321	1359	0	0	0	13
molekuler	275	-11.09	0	0	2321	145	0	0	0	9
berpihak	275	-8.3	0	0	1627	752	0	0	0	8
minh	275	-6.19	10	11	2321	178	0	0	0	4
ulah	275	-4.85	12	14	234	22	0	0	0	4
aleksandr	275	-10.69	0	0	1084	136	0	0	0	9
hakikat	275	-8.76	0	0	574	197	0	0	0	7
penandatanganan	275	-11.83	0	0	2240	1205	0	0	0	15
diganggu	275	-7.58	0	0	1545	1013	0	0	0	8
bertengkar	275	-8.06	0	0	1627	752	0	0	0	10
menghina	275	-6.79	0	0	2321	1359	0	0	0	8
eye	275	-6.09	8	11	404	3	0	0	0	3
tonggak	275	-7.52	0	0	1272	98	0	0	0	7
nugroho	275	-10.2	0	0	424	30	0	0	0	7
shan	275	-3.87	28	34	1798	76	0	0	0	4
sangha	275	-6.46	2	3	1798	287	0	0	0	6
churchill	275	-11.06	0	0	699	116	0	0	0	9
countdown	275	-11.22	0	0	699	157	0	0	0	9
penguatan	275	-7.19	0	0	2240	1205	0	0	0	9
berselang	275	-6.67	0	0	1627	752	0	0	0	9
harold	275	-7.34	2	2	574	197	0	0	0	6
kedung	275	-5.68	4	4	1667	655	0	0	0	6
cewek	275	-8.37	0	0	699	70	0	0	0	5
mirage	275	-7.8	0	0	2321	178	0	0	0	6
kelengkapan	274	-8.77	0	0	1667	655	0	0	0	11
ketrampilan	274	-9.88	0	0	1667	655	0	0	0	11
lengkong	274	-7.5	0	0	646	147	0	0	0	8
ajarannya	274	-7.24	0	0	1084	11	0	0	0	9
pergaulan	274	-8.23	0	0	2240	1205	0	0	0	9
karimun	274	-7.84	0	0	1667	353	0	0	0	7
steel	274	-7.52	0	0	1798	126	0	0	0	5
tanggul	274	-6.79	10	10	1272	243	0	0	0	7
tape	274	-6.92	14	18	1272	243	0	0	0	4
palawija	274	-8.78	0	0	2240	359	0	0	0	8
six	274	-5.29	22	25	1798	232	0	0	0	3
karakternya	274	-9.6	0	0	1667	353	0	0	0	11
knil	274	-6.57	2	3	1667	10	0	0	0	4
titel	274	-6.88	2	2	1272	108	0	0	0	5
spora	274	-5.51	2	3	1798	60	0	0	0	5
arung	274	-5.22	10	15	1084	113	0	0	0	5
shock	274	-6.27	2	2	1798	76	0	0	0	5
melumpuhkan	274	-9.32	0	0	2321	1359	0	0	0	11
edinburgh	274	-13.39	0	0	404	25	0	0	0	9
takeda	274	-7.53	0	0	1272	243	0	0	0	6
homoseksualitas	274	-15.72	0	0	574	85	0	0	0	15
karangasem	274	-10.92	0	0	1667	353	0	0	0	10
hasrat	274	-7.55	0	0	574	197	0	0	0	6
tini	274	-5.13	26	30	1272	108	0	0	0	4
alergi	274	-7.56	0	0	1084	136	0	0	0	6
berlebih	274	-8.59	0	0	1627	752	0	0	0	8
lead	274	-5.74	8	10	646	147	0	0	0	4
berjaya	274	-5.22	8	8	1627	752	0	0	0	7
wakilnya	274	-8.21	0	0	311	122	0	0	0	8
terengganu	274	-9.75	0	0	1272	506	0	0	0	10
nagori	274	-7.49	2	2	424	134	0	0	0	6
awatara	274	-7.45	0	0	1084	13	0	0	0	7
room	273	-6.47	6	7	707	101	0	0	0	4
nord	273	-5.33	8	9	424	62	0	0	0	4
kecakapan	273	-8.17	0	0	1667	655	0	0	0	9
cangkang	273	-6.22	0	0	699	157	0	0	0	8
marine	273	-6.39	4	8	2321	439	0	0	0	6
pasai	273	-5.36	14	15	2240	359	0	0	0	5
meteor	273	-6.96	0	1	2321	1359	0	0	0	6
garda	273	-6.09	4	7	526	130	0	0	0	5
chechnya	273	-7.78	0	0	699	116	0	0	0	8
harbour	273	-8.57	0	1	574	197	0	0	0	7
menanamkan	273	-8.12	0	0	2321	1359	0	0	0	10
komersil	273	-8.42	0	0	1667	282	0	0	0	8
rob	273	-4.9	20	23	707	101	0	0	0	3
donor	273	-6.04	2	4	1545	73	0	0	0	5
purwosari	273	-10.9	0	0	2240	105	0	0	0	9
dakota	273	-8.14	0	0	1545	140	0	0	0	6
alga	273	-6.02	10	11	1084	136	0	0	0	4
dibukanya	273	-6.69	0	0	1545	1013	0	0	0	9
wesolowska	273	-12.06	0	0	311	39	0	0	0	10
printer	273	-6.79	0	0	2240	197	0	0	0	7
keputihan	273	-8.46	0	0	1667	655	0	0	0	9
kompak	273	-5.68	2	2	1667	282	0	0	0	6
kolonialisme	273	-12.43	0	0	1667	282	0	0	0	12
memasarkan	273	-7.71	0	0	2321	1359	0	0	0	10
diperiksa	273	-8.92	0	0	1545	1013	0	0	0	9
papa	273	-5.39	16	19	2240	359	0	0	0	4
bale	273	-5.01	20	23	1627	341	0	0	0	4
fasis	273	-5.59	10	10	388	77	0	0	0	5
pluto	272	-7.46	2	2	2240	44	0	0	0	5
did	272	-3.55	20	24	1545	1013	0	0	0	3
influenza	272	-11.89	0	0	443	187	0	0	0	9
kirinya	272	-6.25	8	8	1667	75	0	0	0	7
pang	272	-3.52	38	41	2240	359	0	0	0	4
religi	272	-7.2	0	0	707	219	0	0	0	6
administration	272	-13.28	0	0	1084	59	0	0	0	14
dipekerjakan	272	-10.97	0	0	1545	1013	0	0	0	12
keperawatan	272	-9.23	0	0	1667	655	0	0	0	11
pendakian	272	-7.56	0	0	2240	1205	0	0	0	9
makamnya	272	-7.59	0	0	2321	439	0	0	0	8
kusuma	272	-7.24	2	2	1667	125	0	0	0	6
portabel	272	-9.26	0	0	2240	127	0	0	0	8
rabbi	272	-7.77	0	1	707	174	0	0	0	5
peron	272	-4.57	8	9	2240	1205	0	0	0	5
darma	272	-6.21	4	6	1545	140	0	0	0	5
nad	272	-4.96	20	26	424	134	0	0	0	3
doctor	272	-7.4	2	2	1545	73	0	0	0	6
poker	272	-6.49	2	2	2240	127	0	0	0	5
tatar	272	-5.85	8	9	1272	243	0	0	0	5
terbawa	272	-6.13	4	5	1272	506	0	0	0	7
deutsche	272	-10.76	0	0	1545	179	0	0	0	8
alba	272	-5.97	8	11	1084	136	0	0	0	4
shell	272	-6.09	0	1	1798	76	0	0	0	5
mewarnai	272	-8.55	0	0	2321	1359	0	0	0	8
rabi	272	-5.84	18	21	707	174	0	0	0	4
could	271	-6.77	4	5	699	157	0	0	0	5
serbaguna	271	-8.73	0	0	1798	509	0	0	0	9
sukarelawan	271	-10.45	0	0	1798	220	0	0	0	11
memperlakukan	271	-10.81	0	0	2321	1359	0	0	0	13
direct	271	-6.77	0	0	1545	1013	0	0	0	6
segan	271	-4.41	8	10	1798	509	0	0	0	5
yoritomo	271	-10.35	0	0	137	36	0	0	0	8
warren	271	-7.68	0	0	311	122	0	0	0	6
janganlah	271	-9.65	0	0	385	147	0	0	0	9
teoritis	271	-9.03	0	0	1272	506	0	0	0	8
kalinyamat	271	-9.49	0	0	1667	353	0	0	0	10
superior	271	-9.14	0	0	1798	220	0	0	0	8
periklanan	271	-8.99	0	0	2240	1205	0	0	0	10
fiat	271	-5.86	10	12	388	81	0	0	0	4
stres	271	-5.45	0	1	1798	126	0	0	0	5
dawn	271	-6.3	4	5	1545	140	0	0	0	4
diaktifkan	271	-9.38	0	0	1545	1013	0	0	0	10
polos	271	-5.63	4	5	2240	127	0	0	0	5
pahang	271	-5.55	12	12	2240	359	0	0	0	6
merepresentasikan	271	-14.8	0	0	2321	1359	0	0	0	17
kosta	271	-5.72	6	8	1667	282	0	0	0	5
richter	271	-8.02	0	0	707	88	0	0	0	7
hepburn	271	-10.84	0	0	574	109	0	0	0	7
circuit	271	-10.89	0	0	699	70	0	0	0	7
boven	271	-6.38	0	1	1627	114	0	0	0	5
pebruari	271	-10.28	0	0	2240	1205	0	0	0	8
ju	271	-3.57	74	79	385	71	71	71	71	2
delima	271	-7.01	2	2	1545	179	0	0	0	6
kelihatannya	271	-9.15	0	0	1667	655	0	0	0	12
cek	271	-5.0	14	18	699	70	0	0	0	3
toulouse	271	-12.55	0	0	1272	98	0	0	0	8
dogma	271	-7.61	0	0	1545	73	0	0	0	5
dylan	271	-6.26	0	0	1545	8	0	0	0	5
stmik	271	-7.01	0	1	1798	126	0	0	0	5
polewali	270	-8.88	0	0	2240	127	0	0	0	8
ceramah	270	-7.53	0	0	699	70	0	0	0	7
kondisinya	270	-8.75	0	0	1667	282	0	0	0	10
epik	270	-6.18	4	4	404	13	0	0	0	4
pelarangan	270	-7.67	0	0	2240	1205	0	0	0	10
mendiskusikan	270	-11.04	0	0	2321	1359	0	0	0	13
disadari	270	-8.21	0	0	1545	1013	0	0	0	8
mohamed	270	-9.04	2	3	2321	145	0	0	0	7
cho	270	-4.66	14	23	699	116	0	0	0	3
pendirinya	270	-7.68	0	0	2240	1205	0	0	0	10
berpegang	270	-7.69	0	0	1627	752	0	0	0	9
marmer	270	-7.34	0	0	2321	439	0	0	0	6
ditempat	270	-7.35	0	0	1545	1013	0	0	0	8
tethya	270	-7.07	0	0	1272	506	0	0	0	6
hamster	270	-8.11	0	0	574	197	0	0	0	7
berdatangan	270	-8.49	0	0	1627	752	0	0	0	11
kultus	270	-6.71	2	2	1667	125	0	0	0	6
bahn	270	-5.64	4	7	1627	341	0	0	0	4
teng	270	-3.59	26	29	1272	506	0	0	0	4
stan	270	-3.72	22	28	1798	126	0	0	0	4
kemenangannya	270	-9.13	0	0	1667	655	0	0	0	13
