word	count	prob	mps	neighbors	s1	s2	s3	s4	s5	length
nf	550	-5.31	90	94	157	3	3	3	3	2
それらは	550	-5.95	4	5	169	47	0	0	0	4
card	550	-4.81	10	11	370	67	0	0	0	4
spd	550	-5.76	18	21	406	29	0	0	0	3
ゆう	549	-5.09	28	35	22	8	8	8	8	2
茨城県	549	-6.38	2	4	4	4	0	0	0	3
とおる	549	-6.68	10	10	441	1	0	0	0	3
福島県	549	-5.75	8	10	20	4	0	0	0	3
年にデビュー	549	-5.57	4	6	588	162	0	0	0	6
グレイテスト	548	-8.59	0	0	66	16	0	0	0	6
結婚	548	-5.14	12	14	11	2	2	2	2	2
モーニング娘	548	-8.96	0	1	66	14	0	0	0	6
à	548	-5.57	0	0	2	2	2	2	2	1
iphone	548	-9.05	0	1	138	7	0	0	0	6
ジュール	548	-6.5	2	3	138	14	0	0	0	4
と呼ぶこともある	548	-7.87	0	0	441	35	0	0	0	8
ダライ	548	-6.48	10	12	62	2	0	0	0	3
推定	548	-6.32	16	16	4	1	1	1	1	2
が水地域である	547	-8.26	0	1	217	4	0	0	0	7
徒歩	547	-6.28	0	2	2	2	2	2	2	2
引退後は	547	-6.82	2	3	8	5	0	0	0	4
両が	547	-5.4	64	66	22	3	3	3	3	2
に由来し	547	-6.87	0	1	309	4	0	0	0	4
through	547	-9.32	0	0	222	39	0	0	0	7
ミュンヘン	547	-9.15	0	0	71	9	0	0	0	5
いずれにせよ	547	-9.82	0	0	40	5	0	0	0	6
初演は	547	-6.48	12	13	35	2	0	0	0	3
williams	547	-9.73	0	1	141	29	0	0	0	8
系や	547	-5.92	20	22	15	1	1	1	1	2
首相	547	-6.16	4	5	7	1	1	1	1	2
分間隔	546	-6.48	4	5	36	4	0	0	0	3
交響曲	546	-6.29	2	3	6	3	0	0	0	3
宮城県	546	-5.82	4	6	14	5	0	0	0	3
馬	546	-4.89	0	11	7	7	7	7	7	1
ファイル	546	-5.11	8	11	203	39	0	0	0	4
当選	546	-5.17	18	20	20	2	2	2	2	2
李	546	-5.57	0	0	2	2	2	2	2	1
と題し	546	-5.99	8	11	441	3	0	0	0	3
ヴァルター	545	-7.28	0	0	51	20	0	0	0	5
ダウン	545	-5.4	4	5	62	3	0	0	0	3
alpha	545	-7.87	0	0	299	35	0	0	0	5
都	545	-4.8	0	4	9	9	9	9	9	1
ah	545	-5.25	94	97	299	1	1	1	1	2
が存在し	544	-5.59	0	2	217	8	0	0	0	4
ブルーノ	544	-6.74	4	5	82	16	0	0	0	4
ケイ	544	-5.28	54	58	32	4	4	4	4	2
佐々木	544	-7.31	0	0	9	1	0	0	0	3
プレミアリーグ	544	-8.49	0	0	83	20	0	0	0	7
決勝	544	-4.99	10	14	9	5	5	5	5	2
天平宝字	543	-7.85	0	0	38	3	0	0	0	4
と言われている	543	-5.55	4	5	441	17	0	0	0	7
日までに	543	-5.16	10	12	480	13	0	0	0	4
carlos	543	-7.81	0	1	370	67	0	0	0	6
マイン	543	-4.62	32	37	156	19	0	0	0	3
中央	543	-5.01	44	46	53	7	7	7	7	2
complex	543	-8.07	0	0	370	105	0	0	0	7
と表記されている	543	-5.78	0	1	441	16	0	0	0	8
ささき	543	-6.31	6	7	46	1	0	0	0	3
形電気機関車	543	-9.12	2	2	24	2	0	0	0	6
スズキ	542	-6.88	0	0	180	1	0	0	0	3
年にも	542	-4.84	20	23	588	162	0	0	0	3
を行う	542	-6.42	8	8	311	4	0	0	0	3
region	542	-6.47	0	0	210	65	0	0	0	6
ロビンソン	542	-7.47	0	0	107	3	0	0	0	5
に選ばれた	542	-5.62	4	6	309	8	0	0	0	5
heinrich	542	-11.25	0	0	164	29	0	0	0	8
perfect	542	-9.2	0	0	259	23	0	0	0	7
で勝利	542	-5.81	0	2	96	3	0	0	0	3
ハリウッド	541	-7.47	0	0	90	6	0	0	0	5
宇宙世紀	541	-8.0	0	0	10	8	0	0	0	4
test	541	-5.82	12	13	222	27	0	0	0	4
を著した	541	-5.96	2	3	311	4	0	0	0	4
ct	541	-4.98	88	94	370	1	1	1	1	2
生成物は	541	-7.81	0	0	28	1	0	0	0	4
そもそも	541	-8.19	0	0	169	1	0	0	0	4
フォース	541	-5.46	10	12	203	23	0	0	0	4
創立	541	-5.49	30	32	10	1	1	1	1	2
vf	541	-5.65	82	84	81	1	1	1	1	2
motor	541	-6.02	0	2	316	48	0	0	0	5
と表記する	541	-6.52	2	2	441	16	0	0	0	5
sur	540	-4.56	14	17	406	32	0	0	0	3
キャラクター	540	-5.3	0	1	81	34	0	0	0	6
を放送	540	-5.13	16	17	311	4	0	0	0	3
国内タイトル	540	-8.38	0	0	31	3	0	0	0	6
に分類される	540	-6.58	0	2	309	8	0	0	0	6
種類あり	540	-6.07	2	3	29	12	0	0	0	4
広がり	540	-7.15	0	0	18	1	0	0	0	3
日放送分	540	-6.18	2	5	480	12	0	0	0	4
社長	540	-5.55	54	56	23	1	1	1	1	2
に指定されている	540	-6.57	0	0	309	3	0	0	0	8
orchestra	539	-11.01	0	0	93	15	0	0	0	9
link	539	-5.75	4	4	170	42	0	0	0	4
グレン	539	-5.55	18	19	66	16	0	0	0	3
グローバル	539	-8.15	0	0	66	7	0	0	0	5
空港	539	-5.76	16	18	10	1	1	1	1	2
phone	539	-6.91	0	1	259	16	0	0	0	5
歳の頃	539	-5.6	6	8	58	9	0	0	0	3
post	538	-5.43	12	13	259	30	0	0	0	4
license	538	-9.06	0	0	170	42	0	0	0	7
crazy	538	-8.84	0	1	370	23	0	0	0	5
天長	538	-5.74	80	82	38	1	1	1	1	2
ae	538	-5.1	102	109	299	2	2	2	2	2
m級	537	-5.59	80	82	316	1	1	1	1	2
している	537	-4.32	2	3	64	4	0	0	0	4
福岡県	537	-5.46	8	10	20	8	0	0	0	3
地名	537	-4.84	48	51	29	3	3	3	3	2
文藝春秋	537	-8.0	0	0	38	1	0	0	0	4
前番組	537	-5.79	4	6	31	2	0	0	0	3
シネマ	537	-6.35	2	3	149	1	0	0	0	3
に位置する	537	-5.97	0	0	309	3	0	0	0	5
単式	537	-5.65	20	22	15	2	2	2	2	2
been	537	-6.08	2	4	227	36	0	0	0	4
三男	537	-5.77	28	30	31	1	1	1	1	2
集	536	-4.89	0	9	7	7	7	7	7	1
引退	536	-4.77	2	4	8	5	5	5	5	2
歌人	536	-5.94	50	52	14	1	1	1	1	2
anthony	536	-9.34	0	0	299	38	0	0	0	7
juan	536	-6.66	4	6	125	19	0	0	0	4
オフ	536	-4.92	32	35	117	2	2	2	2	2
受賞	536	-6.53	6	9	1	1	1	1	1	2
年に卒業	536	-5.43	2	4	588	162	0	0	0	4
戦として	536	-6.28	12	14	38	2	0	0	0	4
こういち	535	-5.75	4	4	234	14	0	0	0	4
月には第	535	-6.12	4	7	178	52	0	0	0	4
ダニー	535	-5.52	32	32	62	3	0	0	0	3
月刊	535	-4.73	40	44	178	12	12	12	12	2
orange	535	-7.96	0	1	93	15	0	0	0	6
professional	535	-11.81	0	0	259	57	0	0	0	12
フェリックス	535	-7.23	2	2	203	21	0	0	0	6
最高速度は	535	-7.2	0	1	48	11	0	0	0	5
軍団	534	-5.76	24	27	10	2	2	2	2	2
front	534	-6.94	0	0	217	31	0	0	0	5
速射砲	534	-7.38	0	0	8	1	0	0	0	3
延喜	534	-5.49	16	17	14	3	3	3	3	2
small	534	-7.07	2	3	406	11	0	0	0	5
作目の	533	-4.92	18	20	38	12	0	0	0	3
august	533	-7.25	0	2	299	18	0	0	0	6
を開発した	533	-5.96	10	11	311	18	0	0	0	5
を卒業し	533	-6.59	2	4	311	4	0	0	0	4
greatest	533	-8.94	0	0	161	34	0	0	0	8
western	533	-8.5	0	0	141	19	0	0	0	7
stand	533	-5.57	0	1	406	71	0	0	0	5
大会	533	-4.27	110	115	110	5	5	5	5	2
ポルトガル語	533	-9.34	0	1	55	6	0	0	0	6
タイガー	533	-6.01	2	3	56	19	0	0	0	4
ん	533	-5.57	0	19	2	2	2	2	2	1
戯	532	-5.29	0	1	3	3	3	3	3	1
時に	532	-4.62	114	120	52	2	2	2	2	2
アース	532	-4.71	52	55	330	25	0	0	0	3
vehicle	532	-10.48	0	0	81	9	0	0	0	7
東京駅	532	-5.88	6	7	77	39	0	0	0	3
キャッチフレーズは	532	-12.46	0	0	81	34	0	0	0	9
であるため	532	-6.7	2	2	96	22	0	0	0	5
コース	532	-4.51	52	55	124	25	0	0	0	3
バーナード	531	-7.09	0	0	101	23	0	0	0	5
があったが	531	-6.18	4	5	217	7	0	0	0	5
下記	531	-5.41	22	25	15	4	4	4	4	2
community	531	-8.88	0	0	370	105	0	0	0	9
gr	531	-4.32	80	83	161	34	34	34	34	2
そのまま	531	-6.29	0	1	169	97	0	0	0	4
系の	531	-5.92	170	172	15	1	1	1	1	2
英文名称	530	-7.04	0	1	24	6	0	0	0	4
長さは	530	-5.8	4	6	33	4	0	0	0	3
universal	530	-10.66	0	0	66	20	0	0	0	9
ヘクタール	530	-8.08	0	0	28	1	0	0	0	5
号の	530	-5.02	182	186	48	3	3	3	3	2
岩手県道	530	-6.57	0	1	7	4	0	0	0	4
エドガー	530	-6.76	0	0	148	10	0	0	0	4
フィリップス	530	-8.91	0	1	203	26	0	0	0	6
直	530	-4.67	0	7	14	14	14	14	14	1
試合後	530	-5.95	10	11	35	32	0	0	0	3
stadium	529	-9.02	0	0	406	71	0	0	0	7
ap	529	-4.19	98	111	299	13	13	13	13	2
デッド	529	-5.4	30	31	109	4	0	0	0	3
ランディ	529	-6.1	6	6	96	11	0	0	0	4
レギュラー	529	-7.07	0	0	85	2	0	0	0	5
オヴ	529	-5.63	26	27	117	1	1	1	1	2
ディーン	529	-5.44	12	14	109	31	0	0	0	4
最高速度	529	-6.76	0	1	48	11	0	0	0	4
日深夜	528	-6.58	2	4	480	1	0	0	0	3
とも表記される	528	-8.23	0	1	441	25	0	0	0	7
この時点で	528	-5.15	6	7	234	142	0	0	0	5
チョン	528	-5.3	10	12	76	6	0	0	0	3
を獲得した	528	-5.22	2	4	311	3	0	0	0	5
ann	528	-4.79	20	24	299	38	0	0	0	3
は小惑星帯に位置する小惑星	528	-12.61	0	0	91	5	0	0	0	13
開皇	528	-5.89	20	20	16	1	1	1	1	2
平家物語	527	-7.63	0	0	29	1	0	0	0	4
回表	527	-5.65	28	30	82	1	1	1	1	2
関東地区	527	-7.15	2	2	14	4	0	0	0	4
しみず	527	-7.03	0	0	64	1	0	0	0	3
direct	527	-7.13	0	1	216	37	0	0	0	6
万延元年	527	-6.83	4	4	50	1	0	0	0	4
eye	526	-6.34	6	9	178	2	0	0	0	3
ハミルトン	526	-8.1	0	1	90	1	0	0	0	5
メス	526	-5.39	46	49	67	1	1	1	1	2
ハリス	525	-5.23	24	26	90	6	0	0	0	3
南緯	525	-5.83	26	27	22	1	1	1	1	2
同じ頃	525	-6.4	4	5	55	6	0	0	0	3
ya	525	-4.67	62	65	32	5	5	5	5	2
そのために	525	-6.13	4	6	169	97	0	0	0	5
戦で	525	-5.12	128	132	38	3	3	3	3	2
に就任	525	-5.78	0	2	309	3	0	0	0	3
still	524	-6.55	0	0	406	71	0	0	0	5
同法	524	-5.41	38	41	55	2	2	2	2	2
発表	524	-5.27	20	27	31	1	1	1	1	2
この為	523	-5.38	24	25	234	142	0	0	0	3
年に創設された	523	-6.06	6	7	588	162	0	0	0	7
ip	523	-4.12	76	87	138	7	7	7	7	2
im	523	-4.34	90	100	138	8	8	8	8	2
どせん	523	-7.24	0	1	3	1	0	0	0	3
audio	523	-7.74	0	0	299	18	0	0	0	5
カリフォルニア州	523	-10.72	0	1	110	7	0	0	0	8
誕生	523	-5.87	22	24	2	2	2	2	2	2
ヤマハ	523	-6.92	2	2	21	2	0	0	0	3
xi	522	-5.28	72	75	28	3	3	3	3	2
kcal	522	-6.42	0	1	114	2	0	0	0	4
フェルナンデス	522	-9.1	0	0	203	21	0	0	0	7
全英	522	-5.73	22	24	39	1	1	1	1	2
sn	522	-4.63	76	88	406	4	4	4	4	2
万葉集	522	-6.97	0	0	50	1	0	0	0	3
アンドレイ	522	-7.34	4	5	330	35	0	0	0	5
を占めている	522	-6.11	4	4	311	5	0	0	0	6
年から紀元前	521	-7.95	0	0	588	12	0	0	0	6
技術	521	-6.13	6	8	4	2	2	2	2	2
メトロ	521	-5.62	0	1	67	2	0	0	0	3
mit	521	-4.47	28	32	316	49	0	0	0	3
アシスト	521	-6.5	0	0	330	2	0	0	0	4
work	521	-5.57	4	5	141	22	0	0	0	4
群	521	-4.95	0	1	6	6	6	6	6	1
コミュニティ	521	-8.28	0	0	124	8	0	0	0	6
cage	521	-5.23	16	18	370	67	0	0	0	4
ハイビジョン制作	520	-11.64	0	0	90	12	0	0	0	8
年にかけては	520	-5.76	6	8	588	162	0	0	0	6
hr	520	-5.8	88	91	164	1	1	1	1	2
と言われた	520	-5.03	4	5	441	17	0	0	0	5
パク	520	-5.71	14	19	85	1	1	1	1	2
を占め	520	-5.63	6	7	311	5	0	0	0	3
store	520	-5.95	8	8	406	71	0	0	0	5
が発売され	520	-5.23	2	4	217	16	0	0	0	5
フー	520	-5.33	78	84	203	2	2	2	2	2
valley	519	-7.59	0	0	81	13	0	0	0	6
fantasy	519	-10.32	0	0	217	31	0	0	0	7
ディスク	519	-6.9	4	5	109	31	0	0	0	4
window	519	-7.61	0	1	141	29	0	0	0	6
mike	519	-6.29	8	8	316	49	0	0	0	4
page	519	-4.98	4	6	259	52	0	0	0	4
などがあり	519	-5.69	2	2	66	27	0	0	0	5
区間	518	-6.07	26	28	5	1	1	1	1	2
believe	518	-9.31	0	0	227	36	0	0	0	7
ld	518	-4.69	76	82	170	1	1	1	1	2
一説には	518	-6.06	2	3	43	4	0	0	0	4
ボーン	518	-4.87	44	46	48	11	0	0	0	3
ゲイリー	518	-6.67	8	8	18	3	0	0	0	4
日廃止	518	-6.51	2	3	480	1	0	0	0	3
日本テレビ系	517	-6.61	4	6	480	171	0	0	0	6
その直後	517	-6.16	0	2	169	97	0	0	0	4
episode	517	-11.99	0	0	178	4	0	0	0	7
anti	517	-6.77	2	3	299	38	0	0	0	4
アーツ	517	-4.83	16	17	330	25	0	0	0	3
曲目	517	-5.66	50	53	14	2	2	2	2	2
channel	517	-8.02	0	0	370	60	0	0	0	7
福井県道	517	-6.3	4	5	20	4	0	0	0	4
キャサリン	516	-7.96	0	0	81	34	0	0	0	5
政府は	516	-6.44	0	1	11	2	0	0	0	3
cpu	516	-6.45	8	11	370	2	0	0	0	3
山	516	-4.54	0	31	25	25	25	25	25	1
日本の映画監督	516	-7.7	0	0	480	171	0	0	0	7
自動券売機	516	-8.6	0	0	38	3	0	0	0	5
号機は	516	-5.77	14	17	48	5	0	0	0	3
これも	516	-5.33	14	15	234	46	0	0	0	3
vhs	516	-6.39	0	3	81	2	0	0	0	3
room	516	-6.29	8	9	210	42	0	0	0	4
ゼネラル	515	-7.95	0	0	5	1	0	0	0	4
ace	515	-4.4	14	19	299	15	0	0	0	3
に次いで	515	-7.17	0	1	309	2	0	0	0	4
mol	515	-5.15	12	15	316	48	0	0	0	3
ブッシュ	515	-5.7	8	9	82	5	0	0	0	4
federation	515	-10.2	0	0	217	24	0	0	0	10
医療	515	-6.11	6	6	7	1	1	1	1	2
freedom	515	-9.31	0	0	217	31	0	0	0	7
ai	515	-4.43	98	110	299	11	11	11	11	2
右投げ右打ち	515	-10.17	0	0	11	3	0	0	0	6
ort	515	-4.66	8	12	93	15	0	0	0	3
kg級	515	-5.61	8	9	114	12	0	0	0	3
für	515	-6.34	4	5	217	2	0	0	0	3
メイン	515	-4.94	30	34	67	9	0	0	0	3
おおむね	515	-7.3	0	0	52	15	0	0	0	4
キャロル	514	-6.71	0	0	81	34	0	0	0	4
助教授	514	-6.17	4	6	2	2	0	0	0	3
演劇	514	-5.73	12	13	11	2	2	2	2	2
francisco	514	-11.14	0	0	217	31	0	0	0	9
こくどう	514	-6.76	2	3	234	1	0	0	0	4
ken	514	-4.87	14	19	114	12	0	0	0	3
年度より	514	-6.17	4	5	588	24	0	0	0	4
種小名	514	-6.5	0	1	29	2	0	0	0	3
ラテン文字	514	-6.05	2	2	96	11	0	0	0	5
ファンタジー	514	-6.89	2	2	203	39	0	0	0	6
名前の由来は	513	-8.62	2	2	52	4	0	0	0	6
ユーロビジョン	513	-8.76	0	0	37	13	0	0	0	7
lb	513	-5.23	84	89	170	2	2	2	2	2
岡山県	513	-5.7	6	8	12	6	0	0	0	3
short	513	-6.31	4	5	406	32	0	0	0	5
ボックス	513	-6.7	18	18	48	1	0	0	0	4
stone	513	-6.42	2	3	406	71	0	0	0	5
エンド	513	-4.8	18	20	148	20	0	0	0	3
ハル	512	-5.47	70	73	90	2	2	2	2	2
年までの間	512	-5.84	4	6	588	16	0	0	0	5
レオナルド	512	-7.28	4	4	85	6	0	0	0	5
人口動態	512	-7.69	0	0	103	7	0	0	0	4
アメリカ合衆国の政治家	512	-7.64	0	0	330	40	0	0	0	11
クロアチア	512	-7.02	0	2	104	19	0	0	0	5
グレイ	512	-5.0	10	12	66	16	0	0	0	3
services	512	-9.9	0	1	406	45	0	0	0	8
三	511	-4.5	0	10	31	31	31	31	31	1
デイヴィス	511	-7.44	0	0	109	12	0	0	0	5
希	511	-5.29	0	1	3	3	3	3	3	1
production	511	-7.93	0	0	259	57	0	0	0	10
本発射し	511	-6.73	0	2	85	4	0	0	0	4
ディヴィジョン	511	-9.92	0	0	109	31	0	0	0	7
元衆議院議員	510	-7.64	2	3	35	1	0	0	0	6
フジテレビ系	510	-7.23	2	4	203	6	0	0	0	6
パブロ	510	-6.78	4	4	85	2	0	0	0	3
外交官	510	-6.33	0	1	17	2	0	0	0	3
ミラノ	510	-5.71	4	5	71	7	0	0	0	3
全曲	510	-5.46	42	46	39	2	2	2	2	2
セーブ	510	-6.0	14	14	54	2	0	0	0	3
巻は	510	-5.85	168	172	20	1	1	1	1	2
番から	509	-5.98	58	59	50	1	0	0	0	3
パーカー	509	-5.59	12	13	85	23	0	0	0	4
年時点	509	-5.31	6	9	588	6	0	0	0	3
any	509	-4.84	8	12	299	38	0	0	0	3
modern	509	-7.41	0	0	316	48	0	0	0	6
フォックス	509	-6.73	0	0	203	23	0	0	0	5
種類ある	509	-5.99	6	8	29	12	0	0	0	4
年に死去	509	-4.99	4	7	588	162	0	0	0	4
ポジションは投手	509	-8.5	0	0	55	21	0	0	0	8
群馬県	509	-6.53	0	2	6	4	0	0	0	3
コン	509	-3.8	102	112	124	34	34	34	34	2
トライアングル	509	-8.78	0	0	89	17	0	0	0	7
言語	509	-5.75	18	20	6	3	3	3	3	2
レイモンド	508	-6.95	0	1	85	10	0	0	0	5
桁	508	-5.29	0	1	3	3	3	3	3	1
万治	508	-5.42	48	50	50	2	2	2	2	2
曲は	508	-5.18	166	170	14	1	1	1	1	2
マウンテン	508	-8.08	0	0	156	4	0	0	0	5
aa	508	-4.64	108	117	299	4	4	4	4	2
秋田県道	508	-6.46	0	1	9	5	0	0	0	4
jan	508	-4.63	44	50	125	26	0	0	0	3
コード	508	-3.92	42	45	124	25	0	0	0	3
kato	508	-6.47	4	5	114	10	0	0	0	4
ウィリー	508	-5.73	2	3	106	27	0	0	0	4
communication	507	-10.3	0	0	370	105	0	0	0	13
ak	507	-4.58	84	92	299	4	4	4	4	2
新潟	507	-5.15	20	23	33	5	5	5	5	2
very	507	-5.74	0	2	81	9	0	0	0	4
などは	507	-5.93	8	10	66	27	0	0	0	3
と評された	506	-5.25	4	7	441	10	0	0	0	5
support	506	-8.03	0	0	406	32	0	0	0	7
based	506	-6.55	0	1	227	37	0	0	0	5
停留所	506	-7.14	0	0	2	2	0	0	0	3
jsl杯	506	-7.56	0	1	125	4	0	0	0	4
主要地方道	506	-9.27	0	0	25	4	0	0	0	5
アーネスト	505	-7.84	0	0	330	25	0	0	0	5
dm	505	-5.42	98	106	216	2	2	2	2	2
と題して	505	-6.61	4	6	441	3	0	0	0	4
クモハ	505	-6.71	0	2	104	1	0	0	0	3
theatre	505	-8.7	0	0	222	39	0	0	0	7
か月後の	505	-5.86	4	5	74	6	0	0	0	4
と読む	505	-6.58	2	2	441	2	0	0	0	3
ベイビー	504	-6.6	6	6	50	6	0	0	0	4
着となった	504	-5.4	22	23	22	7	0	0	0	5
ティ	504	-4.07	12	24	78	10	10	10	10	2
年頃に	504	-5.42	20	24	588	8	0	0	0	3
みどりの窓口	504	-10.4	0	0	33	2	0	0	0	6
johnson	504	-8.56	0	0	125	27	0	0	0	7
路線データ	504	-8.76	0	0	5	4	0	0	0	5
号系統	504	-6.74	0	1	48	1	0	0	0	3
combat	504	-7.74	0	0	370	105	0	0	0	6
製造番号	504	-7.73	0	0	8	3	0	0	0	4
タイ語	504	-5.94	6	7	56	19	0	0	0	3
月上旬	504	-6.32	6	6	178	2	0	0	0	3
幕末	504	-6.41	6	8	4	1	1	1	1	2
この番組は	503	-6.49	0	1	234	142	0	0	0	5
アトランタ	503	-8.76	0	0	330	6	0	0	0	5
オリックス	503	-6.34	0	0	117	16	0	0	0	5
を発表する	503	-7.17	2	2	311	20	0	0	0	5
それに対し	503	-5.75	2	3	169	47	0	0	0	5
鉄	503	-4.77	0	8	10	10	10	10	10	1
縦	502	-5.57	0	0	2	2	2	2	2	1
合わせて	502	-7.41	2	3	8	1	0	0	0	4
エンタープライズ	502	-10.85	0	0	148	20	0	0	0	8
brothers	502	-8.66	0	1	227	25	0	0	0	8
島根県道	502	-6.99	0	1	8	2	0	0	0	4
前半	502	-5.12	26	28	31	2	2	2	2	2
敗で	502	-5.73	102	104	11	2	2	2	2	2
gi	502	-4.54	74	79	161	12	12	12	12	2
クリスタル	502	-7.89	0	0	104	21	0	0	0	5
元来	502	-5.47	48	50	35	2	2	2	2	2
デイズ	502	-5.12	18	20	109	12	0	0	0	3
championships	501	-13.08	0	0	370	60	0	0	0	13
年代と	501	-5.72	10	12	588	46	0	0	0	3
kingdom	501	-9.69	0	0	114	17	0	0	0	7
に改称された	501	-5.73	6	6	309	13	0	0	0	6
天武天皇	501	-7.6	2	2	38	1	0	0	0	4
flying	501	-7.63	0	0	217	15	0	0	0	6
年にリリースされた	501	-8.06	0	0	588	162	0	0	0	9
ムーン	501	-5.09	40	42	13	9	0	0	0	3
に位置している	501	-6.62	0	0	309	3	0	0	0	7
天皇賞	501	-6.7	2	3	38	3	0	0	0	3
ウェイン	500	-6.03	6	7	106	18	0	0	0	4
月以降は	500	-6.32	4	6	178	3	0	0	0	4
日本貨物鉄道	500	-8.65	0	0	480	171	0	0	0	6
卒業後の	500	-6.19	2	3	6	4	0	0	0	4
世紀にかけて	500	-6.33	0	0	75	32	0	0	0	6
bell	500	-5.33	16	17	227	36	0	0	0	4
元は	500	-5.62	190	194	35	1	1	1	1	2
ウォー	500	-5.15	6	11	106	17	0	0	0	3
は日本の政治家	500	-7.06	0	1	91	16	0	0	0	7
表	500	-4.77	0	8	10	10	10	10	10	1
main	500	-5.53	8	12	316	78	0	0	0	4
改札口は	500	-7.05	0	1	10	3	0	0	0	4
tm	500	-4.86	102	110	222	2	2	2	2	2
銅	500	-5.14	0	1	4	4	4	4	4	1
フェニックス	499	-7.51	2	2	203	21	0	0	0	6
ゆうこ	499	-5.82	14	15	22	8	0	0	0	3
最速	499	-5.7	26	27	48	1	1	1	1	2
バー	499	-3.61	88	104	101	23	23	23	23	2
の後	499	-5.11	88	92	200	1	1	1	1	2
が設置され	499	-5.7	2	3	217	11	0	0	0	5
カスティーリャ	499	-11.08	0	0	110	4	0	0	0	7
メートルで	499	-7.01	2	3	67	7	0	0	0	5
nippon	499	-8.84	0	0	157	17	0	0	0	6
年齢	499	-5.34	86	88	588	2	2	2	2	2
バティスト	499	-8.08	0	0	101	1	0	0	0	5
exchange	498	-9.79	0	0	178	24	0	0	0	8
tbs系列	498	-6.47	0	3	222	10	0	0	0	5
コマ漫画	498	-6.75	0	0	124	7	0	0	0	4
月から同年	498	-7.52	4	4	178	8	0	0	0	5
ガーデン	497	-6.41	2	2	38	7	0	0	0	4
pg	497	-4.92	84	91	259	1	1	1	1	2
パット	497	-5.26	50	50	85	5	0	0	0	3
施設	497	-6.56	4	4	1	1	1	1	1	2
以下に	497	-5.66	6	7	42	17	0	0	0	3
cb	497	-4.7	94	101	370	5	5	5	5	2
構造	496	-6.28	10	11	2	1	1	1	1	2
このころ	496	-5.23	4	5	234	142	0	0	0	4
線と島式ホーム	496	-9.72	0	0	22	1	0	0	0	7
ウェールズ	496	-7.02	0	1	106	18	0	0	0	5
hit	496	-5.12	24	28	164	21	0	0	0	3
vista	496	-6.38	0	2	81	27	0	0	0	5
と発言し	496	-6.2	2	4	441	7	0	0	0	4
月発売の	496	-7.04	4	5	178	4	0	0	0	4
アルブレヒト	496	-9.89	0	0	330	37	0	0	0	6
パラダイス	495	-8.61	0	0	85	2	0	0	0	5
上野	495	-5.51	62	64	28	2	2	2	2	2
ピート	495	-5.38	40	41	33	7	0	0	0	3
回で	495	-5.22	118	123	82	3	3	3	3	2
計画	495	-5.45	12	15	6	4	4	4	4	2
で表される	495	-6.44	2	3	96	3	0	0	0	5
戦は	495	-5.46	188	192	38	1	1	1	1	2
因みに	495	-7.83	0	0	1	1	0	0	0	3
場所	495	-6.31	12	14	4	1	1	1	1	2
サマー	495	-6.29	8	9	108	2	0	0	0	3
グラム	494	-4.84	10	12	66	19	0	0	0	3
日間で	494	-5.31	14	16	480	7	0	0	0	3
医学	494	-5.6	34	36	7	4	4	4	4	2
通常盤	494	-6.17	6	8	22	6	0	0	0	3
芸術	494	-5.86	8	9	7	2	2	2	2	2
against	494	-9.33	0	0	299	10	0	0	0	7
such	494	-6.36	2	2	406	32	0	0	0	4
他には	493	-5.54	26	29	10	3	0	0	0	3
その際に	493	-5.65	14	16	169	97	0	0	0	4
wiki	493	-6.32	0	1	141	29	0	0	0	4
samuel	493	-8.88	0	0	406	35	0	0	0	6
プレイヤー	493	-6.11	2	4	83	20	0	0	0	5
川	493	-4.85	0	26	8	8	8	8	8	1
バルブ	492	-6.33	4	5	101	4	0	0	0	3
police	492	-7.21	2	2	259	30	0	0	0	6
record	492	-7.2	0	1	210	65	0	0	0	6
zu	492	-5.61	50	53	19	2	2	2	2	2
年に死去した	492	-5.52	4	6	588	162	0	0	0	6
英語名	492	-6.27	8	10	24	10	0	0	0	3
きよし	492	-6.73	4	4	14	1	0	0	0	3
note	492	-5.79	2	4	157	21	0	0	0	4
それまでの	492	-6.11	4	5	169	47	0	0	0	5
sunday	492	-6.88	0	0	406	32	0	0	0	6
ブランド	492	-4.67	10	14	82	26	0	0	0	4
cdma	491	-6.71	0	0	370	9	0	0	0	4
justice	491	-8.05	0	0	125	19	0	0	0	7
すべて	491	-6.08	0	1	19	4	0	0	0	3
判定勝ち	491	-6.56	0	2	6	3	0	0	0	4
形蒸気機関車	491	-9.08	2	3	24	1	0	0	0	6
francis	491	-8.17	0	0	217	31	0	0	0	7
鳥取県道	491	-6.79	0	1	9	3	0	0	0	4
モード	491	-5.02	34	35	66	14	0	0	0	3
ダイ	491	-4.45	62	66	62	11	11	11	11	2
ディビジョン	491	-7.34	0	0	109	31	0	0	0	6
日に廃止された	491	-5.66	4	6	480	122	0	0	0	7
弦五部	490	-7.57	0	0	5	1	0	0	0	3
サ	490	-4.36	0	12	108	108	108	108	108	1
私は	490	-6.3	158	160	5	1	1	1	1	2
歳となった	490	-6.17	24	25	58	2	0	0	0	5
ga	490	-4.08	84	90	161	19	19	19	19	2
さかい	490	-6.49	0	2	46	2	0	0	0	3
三菱	490	-5.23	18	19	31	4	4	4	4	2
と発言	490	-5.6	0	1	441	7	0	0	0	3
下記の	490	-6.2	4	5	15	4	0	0	0	3
レイン	490	-5.01	36	42	85	10	0	0	0	3
